,probab,iandj,TF,G,typ,sub,true_y
33,0.80768221616745,iandj ,G3,G259, test_pos , SP,0
34,0.5619584321975708,iandj ,G8,G205, test_pos , SP,0
35,0.8175681829452514,iandj ,G118,G1963, test_pos , SP,1
36,0.7903910577297211,iandj ,G103,G433, test_pos , SP,1
37,0.564408153295517,iandj ,G138,G964, test_pos , SP,1
38,0.6715429127216339,iandj ,G3,G285, test_pos , SP,0
39,0.5651763379573822,iandj ,G4,G127, test_pos , SP,0
40,0.5500122606754303,iandj ,G2,G118, test_pos , SP,0
41,0.5438151359558105,iandj ,G8,G121, test_pos , SP,0
42,0.7856582403182983,iandj ,G86,G1216, test_pos , SP,1
43,0.5483367443084717,iandj ,G8,G138, test_pos , SP,0
44,0.5491849482059479,iandj ,G10,G313, test_pos , SP,0
45,0.7744965553283691,iandj ,G55,G1871, test_pos , SP,1
46,0.5546547174453735,iandj ,G6,G72, test_pos , SP,0
47,0.7893845736980438,iandj ,G73,G1170, test_pos , SP,1
48,0.5651763379573822,iandj ,G4,G128, test_pos , SP,0
49,0.5500122606754303,iandj ,G7,G118, test_pos , SP,0
50,0.5807400643825531,iandj ,G219,G1415, test_pos , SP,1
51,0.5477593839168549,iandj ,G3,G263, test_pos , SP,0
52,0.7786065638065338,iandj ,G110,G1457, test_pos , SP,1
53,0.7054731249809265,iandj ,G125,G665, test_pos , SP,1
54,0.5651763379573822,iandj ,G4,G13, test_pos , SP,0
55,0.7935061752796173,iandj ,G309,G1079, test_pos , SP,1
56,0.6719793975353241,iandj ,G281,G876, test_pos , SP,1
57,0.6698490679264069,iandj ,G8,G279, test_pos , SP,0
58,0.5774118006229401,iandj ,G140,G2341, test_pos , SP,1
59,0.5608797967433929,iandj ,G10,G73, test_pos , SP,0
60,0.548593133687973,iandj ,G2,G197, test_pos , SP,0
61,0.5702073872089386,iandj ,G23,G268, test_pos , SP,0
62,0.5853483974933624,iandj ,G7,G113, test_pos , SP,0
63,0.7782411277294159,iandj ,G202,G809, test_pos , SP,1
64,0.7910705506801605,iandj ,G174,G1395, test_pos , SP,1
65,0.5608876049518585,iandj ,G7,G69, test_pos , SP,0
66,0.556499183177948,iandj ,G55,G2132, test_pos , SP,1
67,0.5529662072658539,iandj ,G309,G1654, test_pos , SP,1
68,0.6715429425239563,iandj ,G10,G285, test_pos , SP,0
69,0.5627830624580383,iandj ,G10,G179, test_pos , SP,0
70,0.5537196397781372,iandj ,G11,G39, test_pos , SP,0
71,0.5485550463199615,iandj ,G3,G6, test_pos , SP,0
72,0.7871185541152954,iandj ,G92,G2041, test_pos , SP,1
73,0.5583943724632263,iandj ,G7,G208, test_pos , SP,0
74,0.556499183177948,iandj ,G55,G1033, test_pos , SP,1
75,0.7792041599750519,iandj ,G224,G1545, test_pos , SP,1
76,0.548593133687973,iandj ,G2,G278, test_pos , SP,0
77,0.5695156753063202,iandj ,G55,G887, test_pos , SP,1
78,0.7890872955322266,iandj ,G255,G398, test_pos , SP,1
79,0.5489369928836823,iandj ,G23,G333, test_pos , SP,0
80,0.5684105157852173,iandj ,G8,G82, test_pos , SP,0
81,0.5540414154529572,iandj ,G7,G244, test_pos , SP,0
82,0.5651763379573822,iandj ,G4,G23, test_pos , SP,0
83,0.785062700510025,iandj ,G144,G587, test_pos , SP,1
84,0.5480886995792389,iandj ,G8,G299, test_pos , SP,0
85,0.7958140969276427,iandj ,G55,G681, test_pos , SP,1
86,0.556499183177948,iandj ,G23,G55, test_pos , SP,1
87,0.7959065437316895,iandj ,G219,G1847, test_pos , SP,1
88,0.651947945356369,iandj ,G188,G281, test_pos , SP,0
89,0.7912111878395081,iandj ,G145,G1051, test_pos , SP,1
90,0.810730516910553,iandj ,G169,G1221, test_pos , SP,1
91,0.7995480298995972,iandj ,G55,G2264, test_pos , SP,1
92,0.548593133687973,iandj ,G2,G247, test_pos , SP,0
93,0.7910705506801605,iandj ,G268,G1395, test_pos , SP,1
94,0.5490782856941223,iandj ,G110,G2074, test_pos , SP,1
95,0.548372209072113,iandj ,G73,G1932, test_pos , SP,1
96,0.5651763379573822,iandj ,G4,G166, test_pos , SP,0
97,0.7895848155021667,iandj ,G55,G797, test_pos , SP,1
98,0.5485550463199615,iandj ,G6,G22, test_pos , SP,0
99,0.5764662325382233,iandj ,G10,G216, test_pos , SP,0
100,0.548593133687973,iandj ,G2,G10, test_pos , SP,0
101,0.6519479155540466,iandj ,G8,G281, test_pos , SP,0
102,0.548593133687973,iandj ,G2,G162, test_pos , SP,0
103,0.5488191246986389,iandj ,G83,G1145, test_pos , SP,1
104,0.556499183177948,iandj ,G55,G492, test_pos , SP,1
105,0.5570786595344543,iandj ,G7,G235, test_pos , SP,0
106,0.5853431522846222,iandj ,G333,G2141, test_pos , SP,1
107,0.5580321252346039,iandj ,G7,G121, test_pos , SP,0
108,0.5651763379573822,iandj ,G4,G247, test_pos , SP,0
109,0.8033318221569061,iandj ,G31,G2234, test_pos , SP,1
110,0.5494083762168884,iandj ,G8,G151, test_pos , SP,0
111,0.5485998690128326,iandj ,G7,G48, test_pos , SP,0
112,0.5822155177593231,iandj ,G55,G1340, test_pos , SP,1
113,0.6698490679264069,iandj ,G6,G279, test_pos , SP,0
114,0.5485550463199615,iandj ,G6,G84, test_pos , SP,0
115,0.5578108131885529,iandj ,G7,G303, test_pos , SP,0
116,0.816824197769165,iandj ,G55,G1827, test_pos , SP,1
117,0.5517835915088654,iandj ,G8,G11, test_pos , SP,0
118,0.5651763379573822,iandj ,G4,G1029, test_pos , SP,1
119,0.5541308522224426,iandj ,G8,G271, test_pos , SP,0
120,0.5536300539970398,iandj ,G92,G2287, test_pos , SP,1
121,0.6307889521121979,iandj ,G55,G2258, test_pos , SP,1
122,0.5603947043418884,iandj ,G10,G264, test_pos , SP,0
123,0.7856582403182983,iandj ,G144,G1216, test_pos , SP,1
124,0.7871185541152954,iandj ,G333,G2041, test_pos , SP,1
125,0.7987287938594818,iandj ,G188,G1119, test_pos , SP,1
126,0.7852897644042969,iandj ,G220,G678, test_pos , SP,1
127,0.5732464492321014,iandj ,G55,G204, test_pos , SP,1
128,0.5651763379573822,iandj ,G4,G330, test_pos , SP,0
129,0.6153208315372467,iandj ,G224,G1485, test_pos , SP,1
130,0.5479521751403809,iandj ,G192,G255, test_pos , SP,0
131,0.5489369928836823,iandj ,G3,G23, test_pos , SP,0
132,0.5651763379573822,iandj ,G4,G92, test_pos , SP,0
133,0.5485550463199615,iandj ,G6,G144, test_pos , SP,0
134,0.817258358001709,iandj ,G92,G1631, test_pos , SP,1
135,0.5535553693771362,iandj ,G244,G2392, test_pos , SP,1
136,0.5853483974933624,iandj ,G10,G113, test_pos , SP,0
137,0.7799921035766602,iandj ,G192,G769, test_pos , SP,1
138,0.7933863699436188,iandj ,G205,G2424, test_pos , SP,1
139,0.5702073872089386,iandj ,G6,G268, test_pos , SP,0
140,0.5603947043418884,iandj ,G7,G264, test_pos , SP,0
141,0.5521159470081329,iandj ,G10,G258, test_pos , SP,0
142,0.7989116907119751,iandj ,G66,G1645, test_pos , SP,1
143,0.6698490679264069,iandj ,G3,G279, test_pos , SP,0
144,0.5546547174453735,iandj ,G2,G72, test_pos , SP,0
145,0.6501190066337585,iandj ,G6,G178, test_pos , SP,0
146,0.7969938516616821,iandj ,G323,G1246, test_pos , SP,1
147,0.5444803237915039,iandj ,G44,G160, test_pos , SP,1
148,0.5651763379573822,iandj ,G4,G89, test_pos , SP,0
149,0.7852897644042969,iandj ,G192,G678, test_pos , SP,1
150,0.554241418838501,iandj ,G2,G109, test_pos , SP,0
151,0.548593133687973,iandj ,G2,G221, test_pos , SP,0
152,0.5608797967433929,iandj ,G10,G99, test_pos , SP,0
153,0.5651763379573822,iandj ,G4,G74, test_pos , SP,0
154,0.5651763379573822,iandj ,G4,G232, test_pos , SP,0
155,0.7859874665737152,iandj ,G282,G534, test_pos , SP,1
156,0.7795284390449524,iandj ,G219,G431, test_pos , SP,1
157,0.5494336187839508,iandj ,G7,G315, test_pos , SP,0
158,0.5540414154529572,iandj ,G8,G244, test_pos , SP,0
159,0.7888690829277039,iandj ,G192,G1844, test_pos , SP,1
160,0.548593133687973,iandj ,G2,G164, test_pos , SP,0
161,0.570435643196106,iandj ,G3,G328, test_pos , SP,0
162,0.5657538771629333,iandj ,G197,G824, test_pos , SP,1
163,0.7985698878765106,iandj ,G84,G700, test_pos , SP,1
164,0.5483836531639099,iandj ,G8,G220, test_pos , SP,0
165,0.8121739327907562,iandj ,G221,G1355, test_pos , SP,1
166,0.6898004412651062,iandj ,G7,G107, test_pos , SP,0
167,0.5485550463199615,iandj ,G6,G58, test_pos , SP,0
168,0.5761023759841919,iandj ,G305,G1091, test_pos , SP,1
169,0.7861713171005249,iandj ,G333,G1973, test_pos , SP,1
170,0.5615492463111877,iandj ,G3,G145, test_pos , SP,0
171,0.7867332398891449,iandj ,G223,G1917, test_pos , SP,1
172,0.8024574220180511,iandj ,G313,G1035, test_pos , SP,1
173,0.548593133687973,iandj ,G2,G66, test_pos , SP,0
174,0.5483836531639099,iandj ,G6,G220, test_pos , SP,0
175,0.5917602181434631,iandj ,G6,G183, test_pos , SP,0
176,0.786098062992096,iandj ,G73,G2325, test_pos , SP,1
177,0.548593133687973,iandj ,G2,G138, test_pos , SP,0
178,0.7731544971466064,iandj ,G268,G1525, test_pos , SP,1
179,0.5471595823764801,iandj ,G3,G86, test_pos , SP,0
180,0.5608797967433929,iandj ,G10,G278, test_pos , SP,0
181,0.7912111878395081,iandj ,G55,G1051, test_pos , SP,1
182,0.7982299029827118,iandj ,G268,G2321, test_pos , SP,1
183,0.5795134902000427,iandj ,G244,G995, test_pos , SP,1
184,0.548593133687973,iandj ,G2,G326, test_pos , SP,0
185,0.5527680814266205,iandj ,G7,G333, test_pos , SP,0
186,0.6519479155540466,iandj ,G281,G319, test_pos , SP,1
187,0.556499183177948,iandj ,G55,G303, test_pos , SP,1
188,0.5651763379573822,iandj ,G4,G119, test_pos , SP,0
189,0.5504098534584045,iandj ,G3,G284, test_pos , SP,0
190,0.8048372268676758,iandj ,G169,G1212, test_pos , SP,1
191,0.7740611135959624,iandj ,G55,G1934, test_pos , SP,1
192,0.651947945356369,iandj ,G281,G2392, test_pos , SP,1
193,0.7718376219272614,iandj ,G147,G809, test_pos , SP,1
194,0.5558173060417175,iandj ,G3,G96, test_pos , SP,0
195,0.5485550463199615,iandj ,G6,G235, test_pos , SP,0
196,0.5651763379573822,iandj ,G4,G282, test_pos , SP,0
197,0.6837044358253479,iandj ,G281,G659, test_pos , SP,1
198,0.5702073872089386,iandj ,G268,G1730, test_pos , SP,1
199,0.8032870888710021,iandj ,G255,G2303, test_pos , SP,1
200,0.817258358001709,iandj ,G83,G1631, test_pos , SP,1
201,0.5536300539970398,iandj ,G3,G92, test_pos , SP,0
202,0.5651763379573822,iandj ,G4,G251, test_pos , SP,0
203,0.793098121881485,iandj ,G23,G890, test_pos , SP,1
204,0.7835141122341156,iandj ,G333,G480, test_pos , SP,1
205,0.5438151359558105,iandj ,G8,G73, test_pos , SP,0
206,0.5583943724632263,iandj ,G10,G208, test_pos , SP,0
207,0.5608876049518585,iandj ,G7,G99, test_pos , SP,0
208,0.5438151359558105,iandj ,G8,G58, test_pos , SP,0
209,0.548593133687973,iandj ,G2,G202, test_pos , SP,0
210,0.775709480047226,iandj ,G99,G1394, test_pos , SP,1
211,0.5561905205249786,iandj ,G192,G2073, test_pos , SP,1
212,0.7835192680358887,iandj ,G313,G847, test_pos , SP,1
213,0.5651763379573822,iandj ,G4,G8, test_pos , SP,0
214,0.7731544971466064,iandj ,G333,G1525, test_pos , SP,1
215,0.7947260141372681,iandj ,G55,G1250, test_pos , SP,1
216,0.5541907548904419,iandj ,G188,G254, test_pos , SP,1
217,0.8048372268676758,iandj ,G268,G1212, test_pos , SP,1
218,0.8052836656570435,iandj ,G268,G1290, test_pos , SP,1
219,0.569110780954361,iandj ,G10,G147, test_pos , SP,0
220,0.5571942329406738,iandj ,G10,G36, test_pos , SP,0
221,0.5651763379573822,iandj ,G4,G254, test_pos , SP,0
222,0.7955291867256165,iandj ,G3,G280, test_pos , SP,0
223,0.8021922707557678,iandj ,G55,G2117, test_pos , SP,1
224,0.5537196397781372,iandj ,G6,G39, test_pos , SP,0
225,0.7966779172420502,iandj ,G333,G1427, test_pos , SP,1
226,0.5481510162353516,iandj ,G10,G116, test_pos , SP,0
227,0.5438151359558105,iandj ,G8,G251, test_pos , SP,0
228,0.548593133687973,iandj ,G2,G128, test_pos , SP,0
229,0.556499183177948,iandj ,G55,G1802, test_pos , SP,1
230,0.6137951910495758,iandj ,G220,G925, test_pos , SP,1
231,0.5655692219734192,iandj ,G10,G449, test_pos , SP,1
232,0.5549316108226776,iandj ,G55,G1036, test_pos , SP,1
233,0.7840507924556731,iandj ,G313,G1743, test_pos , SP,1
234,0.5535821616649628,iandj ,G333,G1029, test_pos , SP,1
235,0.5770534574985504,iandj ,G6,G13, test_pos , SP,0
236,0.7843901515007019,iandj ,G10,G1775, test_pos , SP,1
237,0.5608797967433929,iandj ,G10,G1712, test_pos , SP,1
238,0.5489369928836823,iandj ,G8,G23, test_pos , SP,0
239,0.5463809669017792,iandj ,G8,G61, test_pos , SP,0
240,0.7898835837841034,iandj ,G138,G991, test_pos , SP,1
241,0.7835141122341156,iandj ,G303,G480, test_pos , SP,1
242,0.7873615026473999,iandj ,G10,G150, test_pos , SP,0
243,0.5536300539970398,iandj ,G92,G1705, test_pos , SP,1
244,0.5608797967433929,iandj ,G10,G219, test_pos , SP,1
245,0.5485550463199615,iandj ,G6,G260, test_pos , SP,0
246,0.8060921728610992,iandj ,G274,G538, test_pos , SP,1
247,0.548593133687973,iandj ,G2,G299, test_pos , SP,0
248,0.7871185541152954,iandj ,G255,G2041, test_pos , SP,1
249,0.5611338913440704,iandj ,G313,G2072, test_pos , SP,1
250,0.5651763379573822,iandj ,G4,G169, test_pos , SP,0
251,0.5500122606754303,iandj ,G8,G118, test_pos , SP,0
252,0.548593133687973,iandj ,G2,G187, test_pos , SP,0
253,0.5651763379573822,iandj ,G4,G167, test_pos , SP,0
254,0.7799921035766602,iandj ,G333,G769, test_pos , SP,1
255,0.7776114046573639,iandj ,G55,G702, test_pos , SP,1
256,0.7969938516616821,iandj ,G89,G1246, test_pos , SP,1
257,0.8020338416099548,iandj ,G89,G796, test_pos , SP,1
258,0.6501189768314362,iandj ,G178,G1177, test_pos , SP,1
259,0.5517835915088654,iandj ,G11,G74, test_pos , SP,0
260,0.5471595823764801,iandj ,G8,G86, test_pos , SP,0
261,0.5845565497875214,iandj ,G3,G125, test_pos , SP,0
262,0.548593133687973,iandj ,G2,G305, test_pos , SP,0
263,0.5651763379573822,iandj ,G4,G48, test_pos , SP,0
264,0.5702073872089386,iandj ,G2,G268, test_pos , SP,0
265,0.556499183177948,iandj ,G55,G2000, test_pos , SP,1
266,0.6762485504150391,iandj ,G281,G2404, test_pos , SP,1
267,0.7945243418216705,iandj ,G219,G413, test_pos , SP,1
268,0.5485550463199615,iandj ,G6,G162, test_pos , SP,0
269,0.5541308522224426,iandj ,G10,G271, test_pos , SP,0
270,0.5485550463199615,iandj ,G6,G305, test_pos , SP,0
271,0.5489369928836823,iandj ,G23,G1705, test_pos , SP,1
272,0.7924366891384125,iandj ,G305,G2125, test_pos , SP,1
273,0.8222128748893738,iandj ,G260,G2330, test_pos , SP,1
274,0.5832477509975433,iandj ,G55,G539, test_pos , SP,1
275,0.5651763379573822,iandj ,G4,G289, test_pos , SP,0
276,0.6351715922355652,iandj ,G92,G1332, test_pos , SP,1
277,0.6162444651126862,iandj ,G313,G965, test_pos , SP,1
278,0.5489369928836823,iandj ,G23,G303, test_pos , SP,1
279,0.5491849482059479,iandj ,G8,G313, test_pos , SP,0
280,0.5845565497875214,iandj ,G125,G209, test_pos , SP,1
281,0.5497291088104248,iandj ,G7,G247, test_pos , SP,0
282,0.5608797967433929,iandj ,G10,G187, test_pos , SP,0
283,0.8020338416099548,iandj ,G244,G796, test_pos , SP,1
284,0.5539494454860687,iandj ,G7,G221, test_pos , SP,0
285,0.7733548581600189,iandj ,G86,G2334, test_pos , SP,1
286,0.7873615026473999,iandj ,G7,G150, test_pos , SP,0
287,0.8066957294940948,iandj ,G55,G2302, test_pos , SP,1
288,0.5608797967433929,iandj ,G10,G128, test_pos , SP,0
289,0.5485550463199615,iandj ,G6,G61, test_pos , SP,0
290,0.7881379425525665,iandj ,G268,G593, test_pos , SP,1
291,0.548593133687973,iandj ,G2,G6, test_pos , SP,0
292,0.5491849482059479,iandj ,G7,G313, test_pos , SP,0
293,0.5476571917533875,iandj ,G333,G1019, test_pos , SP,1
294,0.5522021353244781,iandj ,G140,G824, test_pos , SP,1
295,0.5651763379573822,iandj ,G4,G323, test_pos , SP,0
296,0.548766165971756,iandj ,G6,G283, test_pos , SP,0
297,0.7836375534534454,iandj ,G255,G1589, test_pos , SP,1
298,0.5651763379573822,iandj ,G4,G31, test_pos , SP,0
299,0.7921860218048096,iandj ,G86,G1058, test_pos , SP,1
300,0.8051050901412963,iandj ,G144,G437, test_pos , SP,1
301,0.5478896796703339,iandj ,G10,G326, test_pos , SP,0
302,0.6039289832115173,iandj ,G55,G495, test_pos , SP,1
303,0.7938476204872131,iandj ,G268,G1371, test_pos , SP,1
304,0.5485550463199615,iandj ,G6,G56, test_pos , SP,0
305,0.7943165600299835,iandj ,G116,G2043, test_pos , SP,1
306,0.7873615026473999,iandj ,G2,G150, test_pos , SP,0
307,0.7801231741905212,iandj ,G140,G422, test_pos , SP,1
308,0.5509933233261108,iandj ,G6,G142, test_pos , SP,0
309,0.6607261896133423,iandj ,G118,G565, test_pos , SP,1
310,0.7662373483181,iandj ,G7,G152, test_pos , SP,0
311,0.7987633645534515,iandj ,G55,G392, test_pos , SP,1
312,0.5504697561264038,iandj ,G3,G51, test_pos , SP,0
313,0.7943165600299835,iandj ,G255,G2043, test_pos , SP,1
314,0.7852897644042969,iandj ,G116,G678, test_pos , SP,1
315,0.8049494028091431,iandj ,G55,G1551, test_pos , SP,1
316,0.5651763379573822,iandj ,G4,G187, test_pos , SP,0
317,0.5867360830307007,iandj ,G223,G1404, test_pos , SP,1
318,0.5513909757137299,iandj ,G235,G1230, test_pos , SP,1
319,0.7897473275661469,iandj ,G55,G1133, test_pos , SP,1
320,0.548593133687973,iandj ,G2,G174, test_pos , SP,0
321,0.7954320013523102,iandj ,G305,G634, test_pos , SP,1
322,0.7927434146404266,iandj ,G174,G424, test_pos , SP,1
323,0.5517835915088654,iandj ,G11,G448, test_pos , SP,1
324,0.548593133687973,iandj ,G2,G120, test_pos , SP,0
325,0.6909151077270508,iandj ,G178,G1974, test_pos , SP,1
326,0.5651763379573822,iandj ,G4,G274, test_pos , SP,0
327,0.7920908033847808,iandj ,G116,G2265, test_pos , SP,1
328,0.7893977463245392,iandj ,G55,G1974, test_pos , SP,1
329,0.5500122606754303,iandj ,G118,G1492, test_pos , SP,1
330,0.7662373483181,iandj ,G2,G152, test_pos , SP,0
331,0.6178219020366669,iandj ,G255,G425, test_pos , SP,1
332,0.651947945356369,iandj ,G4,G281, test_pos , SP,0
333,0.569110780954361,iandj ,G2,G147, test_pos , SP,0
334,0.8052836656570435,iandj ,G333,G1290, test_pos , SP,1
335,0.5803778171539307,iandj ,G55,G1817, test_pos , SP,1
336,0.7997545897960663,iandj ,G56,G1532, test_pos , SP,1
337,0.5562002062797546,iandj ,G6,G76, test_pos , SP,0
338,0.5702073872089386,iandj ,G268,G1019, test_pos , SP,1
339,0.5556482672691345,iandj ,G10,G223, test_pos , SP,0
340,0.5489369928836823,iandj ,G23,G89, test_pos , SP,1
341,0.5438151359558105,iandj ,G8,G197, test_pos , SP,0
342,0.7812327146530151,iandj ,G166,G1772, test_pos , SP,1
343,0.5651763379573822,iandj ,G4,G299, test_pos , SP,0
344,0.5485550463199615,iandj ,G6,G253, test_pos , SP,0
345,0.7911135852336882,iandj ,G313,G488, test_pos , SP,1
346,0.5485550463199615,iandj ,G6,G199, test_pos , SP,0
347,0.5494336187839508,iandj ,G6,G315, test_pos , SP,0
348,0.7874989807605743,iandj ,G92,G2222, test_pos , SP,1
349,0.7799921035766602,iandj ,G282,G769, test_pos , SP,1
350,0.8041631579399109,iandj ,G99,G1146, test_pos , SP,1
351,0.6875747740268707,iandj ,G285,G782, test_pos , SP,1
352,0.7852897644042969,iandj ,G255,G678, test_pos , SP,1
353,0.5651763379573822,iandj ,G4,G278, test_pos , SP,0
354,0.8048183619976044,iandj ,G110,G2292, test_pos , SP,1
355,0.5615492463111877,iandj ,G3,G74, test_pos , SP,0
356,0.6597559154033661,iandj ,G281,G2117, test_pos , SP,1
357,0.5477902591228485,iandj ,G3,G25, test_pos , SP,0
358,0.548593133687973,iandj ,G2,G330, test_pos , SP,0
359,0.5726903676986694,iandj ,G2,G210, test_pos , SP,0
360,0.5438151359558105,iandj ,G8,G235, test_pos , SP,0
361,0.5494083762168884,iandj ,G6,G151, test_pos , SP,0
362,0.5527680814266205,iandj ,G99,G333, test_pos , SP,0
363,0.698051929473877,iandj ,G10,G168, test_pos , SP,0
364,0.5485550463199615,iandj ,G6,G121, test_pos , SP,0
365,0.5651763379573822,iandj ,G4,G118, test_pos , SP,0
366,0.7789334654808044,iandj ,G244,G2217, test_pos , SP,1
367,0.5655946135520935,iandj ,G128,G260, test_pos , SP,0
368,0.5532378554344177,iandj ,G10,G1708, test_pos , SP,1
369,0.5438151359558105,iandj ,G8,G57, test_pos , SP,0
370,0.5490782856941223,iandj ,G6,G110, test_pos , SP,0
371,0.5543906986713409,iandj ,G55,G106, test_pos , SP,1
372,0.5819630920886993,iandj ,G305,G408, test_pos , SP,1
373,0.5651763379573822,iandj ,G4,G188, test_pos , SP,0
374,0.5722288191318512,iandj ,G99,G1830, test_pos , SP,1
375,0.7883987426757812,iandj ,G268,G1557, test_pos , SP,1
376,0.5438151359558105,iandj ,G7,G8, test_pos , SP,0
377,0.5500262975692749,iandj ,G7,G289, test_pos , SP,0
378,0.569110780954361,iandj ,G6,G147, test_pos , SP,0
379,0.5651763379573822,iandj ,G4,G103, test_pos , SP,0
380,0.7929311394691467,iandj ,G274,G1566, test_pos , SP,1
381,0.5541308522224426,iandj ,G2,G271, test_pos , SP,0
382,0.5487064123153687,iandj ,G138,G1206, test_pos , SP,1
383,0.6698490679264069,iandj ,G2,G279, test_pos , SP,0
384,0.5517835915088654,iandj ,G11,G2313, test_pos , SP,1
385,0.5702073872089386,iandj ,G10,G268, test_pos , SP,0
386,0.7856141626834869,iandj ,G330,G1898, test_pos , SP,1
387,0.80768221616745,iandj ,G10,G259, test_pos , SP,0
388,0.548593133687973,iandj ,G2,G22, test_pos , SP,0
389,0.5608876049518585,iandj ,G7,G232, test_pos , SP,0
390,0.5509933233261108,iandj ,G7,G142, test_pos , SP,0
391,0.776361882686615,iandj ,G55,G1420, test_pos , SP,1
392,0.7785283923149109,iandj ,G23,G992, test_pos , SP,1
393,0.789727658033371,iandj ,G92,G544, test_pos , SP,1
394,0.5651763379573822,iandj ,G4,G36, test_pos , SP,0
395,0.556499183177948,iandj ,G55,G236, test_pos , SP,1
396,0.8160832524299622,iandj ,G283,G1090, test_pos , SP,1
397,0.5500280857086182,iandj ,G7,G22, test_pos , SP,0
398,0.5485550463199615,iandj ,G6,G10, test_pos , SP,0
399,0.8052836656570435,iandj ,G303,G1290, test_pos , SP,1
400,0.7997545897960663,iandj ,G4,G1532, test_pos , SP,1
401,0.548593133687973,iandj ,G2,G220, test_pos , SP,0
402,0.6982442736625671,iandj ,G107,G879, test_pos , SP,1
403,0.5498751699924469,iandj ,G219,G329, test_pos , SP,1
404,0.5522021353244781,iandj ,G140,G1985, test_pos , SP,1
405,0.5877330601215363,iandj ,G223,G1794, test_pos , SP,1
406,0.5605698823928833,iandj ,G7,G31, test_pos , SP,0
407,0.5608797967433929,iandj ,G10,G207, test_pos , SP,0
408,0.7982955873012543,iandj ,G55,G2340, test_pos , SP,1
409,0.5489369928836823,iandj ,G6,G23, test_pos , SP,0
410,0.5853483974933624,iandj ,G55,G113, test_pos , SP,1
411,0.5505532920360565,iandj ,G10,G334, test_pos , SP,0
412,0.5608797967433929,iandj ,G10,G57, test_pos , SP,0
413,0.651947945356369,iandj ,G281,G666, test_pos , SP,1
414,0.5485550463199615,iandj ,G6,G221, test_pos , SP,0
415,0.7987633645534515,iandj ,G247,G392, test_pos , SP,1
416,0.8032870888710021,iandj ,G268,G2303, test_pos , SP,1
417,0.774804025888443,iandj ,G208,G1280, test_pos , SP,1
418,0.80768221616745,iandj ,G259,G271, test_pos , SP,0
419,0.79356449842453,iandj ,G11,G19, test_pos , SP,0
420,0.5651763379573822,iandj ,G4,G207, test_pos , SP,0
421,0.8067650198936461,iandj ,G175,G343, test_pos , SP,1
422,0.5561905205249786,iandj ,G8,G192, test_pos , SP,0
423,0.5471595823764801,iandj ,G86,G1895, test_pos , SP,1
424,0.556499183177948,iandj ,G55,G269, test_pos , SP,1
425,0.7835141122341156,iandj ,G268,G480, test_pos , SP,1
426,0.7835192680358887,iandj ,G333,G847, test_pos , SP,1
427,0.5608797967433929,iandj ,G10,G249, test_pos , SP,0
428,0.5498452484607697,iandj ,G274,G1712, test_pos , SP,1
429,0.548593133687973,iandj ,G2,G169, test_pos , SP,0
430,0.7852858006954193,iandj ,G55,G1398, test_pos , SP,1
431,0.5556482672691345,iandj ,G6,G223, test_pos , SP,0
432,0.6734803020954132,iandj ,G251,G621, test_pos , SP,1
