,probab,iandj,TF,G,typ,sub,true_y
105,0.5572303682565689,iandj ,G7,G235, test_pos , SP,0
106,0.586130827665329,iandj ,G333,G2141, test_pos , SP,1
107,0.5577686578035355,iandj ,G7,G121, test_pos , SP,0
108,0.551970511674881,iandj ,G4,G247, test_pos , SP,0
109,0.7388884127140045,iandj ,G31,G2234, test_pos , SP,1
110,0.5422107428312302,iandj ,G8,G151, test_pos , SP,0
111,0.5530525296926498,iandj ,G7,G48, test_pos , SP,0
112,0.5611360222101212,iandj ,G55,G1340, test_pos , SP,1
113,0.6475073546171188,iandj ,G6,G279, test_pos , SP,0
114,0.5606609433889389,iandj ,G6,G84, test_pos , SP,0
115,0.5681957602500916,iandj ,G7,G303, test_pos , SP,0
116,0.7591974437236786,iandj ,G55,G1827, test_pos , SP,1
117,0.5453464686870575,iandj ,G8,G11, test_pos , SP,0
118,0.5504109412431717,iandj ,G4,G1029, test_pos , SP,1
119,0.5440159738063812,iandj ,G8,G271, test_pos , SP,0
120,0.5644813627004623,iandj ,G92,G2287, test_pos , SP,1
121,0.6358695030212402,iandj ,G55,G2258, test_pos , SP,1
122,0.556290939450264,iandj ,G10,G264, test_pos , SP,0
123,0.7828277349472046,iandj ,G144,G1216, test_pos , SP,1
124,0.7755028754472733,iandj ,G333,G2041, test_pos , SP,1
125,0.7836197316646576,iandj ,G188,G1119, test_pos , SP,1
126,0.6649353951215744,iandj ,G220,G678, test_pos , SP,1
127,0.5566514879465103,iandj ,G55,G204, test_pos , SP,1
128,0.5632548481225967,iandj ,G4,G330, test_pos , SP,0
129,0.6172772794961929,iandj ,G224,G1485, test_pos , SP,1
130,0.5449752509593964,iandj ,G192,G255, test_pos , SP,0
131,0.5996668934822083,iandj ,G3,G23, test_pos , SP,0
132,0.5507547706365585,iandj ,G4,G92, test_pos , SP,0
133,0.5448652803897858,iandj ,G6,G144, test_pos , SP,0
134,0.7528378516435623,iandj ,G92,G1631, test_pos , SP,1
135,0.5604835897684097,iandj ,G244,G2392, test_pos , SP,1
136,0.568767786026001,iandj ,G10,G113, test_pos , SP,0
137,0.7597327530384064,iandj ,G192,G769, test_pos , SP,1
138,0.7727792859077454,iandj ,G205,G2424, test_pos , SP,1
139,0.5577737390995026,iandj ,G6,G268, test_pos , SP,0
140,0.5589499473571777,iandj ,G7,G264, test_pos , SP,0
141,0.5521515607833862,iandj ,G10,G258, test_pos , SP,0
142,0.6743844002485275,iandj ,G66,G1645, test_pos , SP,1
143,0.6573072969913483,iandj ,G3,G279, test_pos , SP,0
144,0.545470729470253,iandj ,G2,G72, test_pos , SP,0
145,0.6325720697641373,iandj ,G6,G178, test_pos , SP,0
146,0.6705866456031799,iandj ,G323,G1246, test_pos , SP,1
147,0.543406680226326,iandj ,G44,G160, test_pos , SP,1
148,0.5531396418809891,iandj ,G4,G89, test_pos , SP,0
149,0.6696356981992722,iandj ,G192,G678, test_pos , SP,1
150,0.5452640801668167,iandj ,G2,G109, test_pos , SP,0
151,0.546049952507019,iandj ,G2,G221, test_pos , SP,0
152,0.5565334856510162,iandj ,G10,G99, test_pos , SP,0
153,0.5531396418809891,iandj ,G4,G74, test_pos , SP,0
154,0.5531396418809891,iandj ,G4,G232, test_pos , SP,0
155,0.7677379846572876,iandj ,G282,G534, test_pos , SP,1
156,0.759383425116539,iandj ,G219,G431, test_pos , SP,1
157,0.5534694045782089,iandj ,G7,G315, test_pos , SP,0
158,0.5443943291902542,iandj ,G8,G244, test_pos , SP,0
159,0.7703827917575836,iandj ,G192,G1844, test_pos , SP,1
160,0.6596624553203583,iandj ,G2,G164, test_pos , SP,0
161,0.6104162186384201,iandj ,G3,G328, test_pos , SP,0
162,0.5747575908899307,iandj ,G197,G824, test_pos , SP,1
163,0.7001530826091766,iandj ,G84,G700, test_pos , SP,1
164,0.5415849536657333,iandj ,G8,G220, test_pos , SP,0
165,0.7074886709451675,iandj ,G221,G1355, test_pos , SP,1
166,0.6236528158187866,iandj ,G7,G107, test_pos , SP,0
167,0.5994923114776611,iandj ,G6,G58, test_pos , SP,0
168,0.6549273133277893,iandj ,G305,G1091, test_pos , SP,1
169,0.7732476592063904,iandj ,G333,G1973, test_pos , SP,1
170,0.605973020195961,iandj ,G3,G145, test_pos , SP,0
171,0.6810093969106674,iandj ,G223,G1917, test_pos , SP,1
172,0.7007881999015808,iandj ,G313,G1035, test_pos , SP,1
173,0.5424399375915527,iandj ,G2,G66, test_pos , SP,0
174,0.5422200411558151,iandj ,G6,G220, test_pos , SP,0
175,0.583883747458458,iandj ,G6,G183, test_pos , SP,0
176,0.7352820783853531,iandj ,G73,G2325, test_pos , SP,1
177,0.5435125678777695,iandj ,G2,G138, test_pos , SP,0
178,0.754129633307457,iandj ,G268,G1525, test_pos , SP,1
179,0.5987781882286072,iandj ,G3,G86, test_pos , SP,0
180,0.5565334856510162,iandj ,G10,G278, test_pos , SP,0
181,0.7746419608592987,iandj ,G55,G1051, test_pos , SP,1
182,0.7808767408132553,iandj ,G268,G2321, test_pos , SP,1
183,0.5911049991846085,iandj ,G244,G995, test_pos , SP,1
184,0.5424399375915527,iandj ,G2,G326, test_pos , SP,0
185,0.5551366358995438,iandj ,G7,G333, test_pos , SP,0
186,0.6048000305891037,iandj ,G281,G319, test_pos , SP,1
187,0.5675399452447891,iandj ,G55,G303, test_pos , SP,1
188,0.5556841045618057,iandj ,G4,G119, test_pos , SP,0
189,0.6004033237695694,iandj ,G3,G284, test_pos , SP,0
190,0.7257319092750549,iandj ,G169,G1212, test_pos , SP,1
191,0.754941001534462,iandj ,G55,G1934, test_pos , SP,1
192,0.6059532463550568,iandj ,G281,G2392, test_pos , SP,1
193,0.7241088002920151,iandj ,G147,G809, test_pos , SP,1
194,0.6031070500612259,iandj ,G3,G96, test_pos , SP,0
195,0.5491369962692261,iandj ,G6,G235, test_pos , SP,0
196,0.5567790269851685,iandj ,G4,G282, test_pos , SP,0
197,0.7130429595708847,iandj ,G281,G659, test_pos , SP,1
198,0.5577737390995026,iandj ,G268,G1730, test_pos , SP,1
199,0.7840922623872757,iandj ,G255,G2303, test_pos , SP,1
200,0.7528378516435623,iandj ,G83,G1631, test_pos , SP,1
201,0.6020134389400482,iandj ,G3,G92, test_pos , SP,0
202,0.5576948970556259,iandj ,G4,G251, test_pos , SP,0
203,0.7759527266025543,iandj ,G23,G890, test_pos , SP,1
204,0.6666188836097717,iandj ,G333,G480, test_pos , SP,1
205,0.5606377422809601,iandj ,G8,G73, test_pos , SP,0
206,0.5552907735109329,iandj ,G10,G208, test_pos , SP,0
207,0.5591963976621628,iandj ,G7,G99, test_pos , SP,0
208,0.5937462002038956,iandj ,G8,G58, test_pos , SP,0
209,0.5424399375915527,iandj ,G2,G202, test_pos , SP,0
210,0.7580818384885788,iandj ,G99,G1394, test_pos , SP,1
211,0.5490944236516953,iandj ,G192,G2073, test_pos , SP,1
212,0.731357529759407,iandj ,G313,G847, test_pos , SP,1
213,0.5469997078180313,iandj ,G4,G8, test_pos , SP,0
214,0.754129633307457,iandj ,G333,G1525, test_pos , SP,1
215,0.779808446764946,iandj ,G55,G1250, test_pos , SP,1
216,0.5490883588790894,iandj ,G188,G254, test_pos , SP,1
217,0.7806370854377747,iandj ,G268,G1212, test_pos , SP,1
218,0.7122046947479248,iandj ,G268,G1290, test_pos , SP,1
219,0.5661457777023315,iandj ,G10,G147, test_pos , SP,0
220,0.5546907037496567,iandj ,G10,G36, test_pos , SP,0
221,0.5545811504125595,iandj ,G4,G254, test_pos , SP,0
222,0.7229629904031754,iandj ,G3,G280, test_pos , SP,0
223,0.7861639559268951,iandj ,G55,G2117, test_pos , SP,1
224,0.5448880344629288,iandj ,G6,G39, test_pos , SP,0
225,0.705994501709938,iandj ,G333,G1427, test_pos , SP,1
226,0.5501690953969955,iandj ,G10,G116, test_pos , SP,0
227,0.5470142960548401,iandj ,G8,G251, test_pos , SP,0
228,0.545145571231842,iandj ,G2,G128, test_pos , SP,0
229,0.5499372631311417,iandj ,G55,G1802, test_pos , SP,1
230,0.6870328783988953,iandj ,G220,G925, test_pos , SP,1
231,0.5597104877233505,iandj ,G10,G449, test_pos , SP,1
232,0.5473296642303467,iandj ,G55,G1036, test_pos , SP,1
233,0.7436650097370148,iandj ,G313,G1743, test_pos , SP,1
234,0.544613853096962,iandj ,G333,G1029, test_pos , SP,1
235,0.5878504663705826,iandj ,G6,G13, test_pos , SP,0
236,0.6682886630296707,iandj ,G10,G1775, test_pos , SP,1
237,0.5786072015762329,iandj ,G10,G1712, test_pos , SP,1
238,0.5388800352811813,iandj ,G8,G23, test_pos , SP,0
239,0.5415639132261276,iandj ,G8,G61, test_pos , SP,0
240,0.6867485642433167,iandj ,G138,G991, test_pos , SP,1
241,0.6885396540164948,iandj ,G303,G480, test_pos , SP,1
242,0.6697743386030197,iandj ,G10,G150, test_pos , SP,0
243,0.5449816286563873,iandj ,G92,G1705, test_pos , SP,1
244,0.5565334856510162,iandj ,G10,G219, test_pos , SP,1
245,0.5501711070537567,iandj ,G6,G260, test_pos , SP,0
246,0.7000696659088135,iandj ,G274,G538, test_pos , SP,1
247,0.5424399375915527,iandj ,G2,G299, test_pos , SP,0
248,0.7755028754472733,iandj ,G255,G2041, test_pos , SP,1
249,0.5769418030977249,iandj ,G313,G2072, test_pos , SP,1
250,0.578204020857811,iandj ,G4,G169, test_pos , SP,0
251,0.5402956753969193,iandj ,G8,G118, test_pos , SP,0
252,0.5424399375915527,iandj ,G2,G187, test_pos , SP,0
253,0.5531396418809891,iandj ,G4,G167, test_pos , SP,0
254,0.7597327530384064,iandj ,G333,G769, test_pos , SP,1
255,0.7591258585453033,iandj ,G55,G702, test_pos , SP,1
256,0.6678187996149063,iandj ,G89,G1246, test_pos , SP,1
257,0.7081295996904373,iandj ,G89,G796, test_pos , SP,1
258,0.6344188153743744,iandj ,G178,G1177, test_pos , SP,1
259,0.5453464686870575,iandj ,G11,G74, test_pos , SP,0
260,0.5393930077552795,iandj ,G8,G86, test_pos , SP,0
261,0.6174766719341278,iandj ,G3,G125, test_pos , SP,0
262,0.5445241183042526,iandj ,G2,G305, test_pos , SP,0
263,0.5530492812395096,iandj ,G4,G48, test_pos , SP,0
264,0.5577737390995026,iandj ,G2,G268, test_pos , SP,0
265,0.5482778549194336,iandj ,G55,G2000, test_pos , SP,1
266,0.7140277624130249,iandj ,G281,G2404, test_pos , SP,1
267,0.7773631811141968,iandj ,G219,G413, test_pos , SP,1
268,0.5423057377338409,iandj ,G6,G162, test_pos , SP,0
269,0.5531590133905411,iandj ,G10,G271, test_pos , SP,0
270,0.5445050746202469,iandj ,G6,G305, test_pos , SP,0
271,0.5382683426141739,iandj ,G23,G1705, test_pos , SP,1
272,0.6706493049860001,iandj ,G305,G2125, test_pos , SP,1
273,0.7910090535879135,iandj ,G260,G2330, test_pos , SP,1
274,0.6763569116592407,iandj ,G55,G539, test_pos , SP,1
275,0.5510684549808502,iandj ,G4,G289, test_pos , SP,0
276,0.5846804231405258,iandj ,G92,G1332, test_pos , SP,1
277,0.6571647673845291,iandj ,G313,G965, test_pos , SP,1
278,0.5637588500976562,iandj ,G23,G303, test_pos , SP,1
279,0.5709673166275024,iandj ,G8,G313, test_pos , SP,0
280,0.5617490261793137,iandj ,G125,G209, test_pos , SP,1
281,0.5536171495914459,iandj ,G7,G247, test_pos , SP,0
282,0.5565334856510162,iandj ,G10,G187, test_pos , SP,0
283,0.712713360786438,iandj ,G244,G796, test_pos , SP,1
284,0.5557273179292679,iandj ,G7,G221, test_pos , SP,0
285,0.7505338340997696,iandj ,G86,G2334, test_pos , SP,1
286,0.6724333465099335,iandj ,G7,G150, test_pos , SP,0
287,0.6952774822711945,iandj ,G55,G2302, test_pos , SP,1
288,0.5565334856510162,iandj ,G10,G128, test_pos , SP,0
289,0.5463124960660934,iandj ,G6,G61, test_pos , SP,0
290,0.7719546556472778,iandj ,G268,G593, test_pos , SP,1
291,0.5423247814178467,iandj ,G2,G6, test_pos , SP,0
292,0.5739194750785828,iandj ,G7,G313, test_pos , SP,0
293,0.5401803851127625,iandj ,G333,G1019, test_pos , SP,1
294,0.5679817050695419,iandj ,G140,G824, test_pos , SP,1
295,0.5517305731773376,iandj ,G4,G323, test_pos , SP,0
296,0.5424112975597382,iandj ,G6,G283, test_pos , SP,0
297,0.7737162709236145,iandj ,G255,G1589, test_pos , SP,1
298,0.5605186820030212,iandj ,G4,G31, test_pos , SP,0
299,0.7154984474182129,iandj ,G86,G1058, test_pos , SP,1
300,0.7859016954898834,iandj ,G144,G437, test_pos , SP,1
301,0.5500384271144867,iandj ,G10,G326, test_pos , SP,0
302,0.617299273610115,iandj ,G55,G495, test_pos , SP,1
303,0.6784723401069641,iandj ,G268,G1371, test_pos , SP,1
304,0.5448427498340607,iandj ,G6,G56, test_pos , SP,0
305,0.7752258777618408,iandj ,G116,G2043, test_pos , SP,1
306,0.6643387526273727,iandj ,G2,G150, test_pos , SP,0
307,0.6672679334878922,iandj ,G140,G422, test_pos , SP,1
308,0.5435248762369156,iandj ,G6,G142, test_pos , SP,0
309,0.6050315052270889,iandj ,G118,G565, test_pos , SP,1
310,0.6618712693452835,iandj ,G7,G152, test_pos , SP,0
311,0.7795655876398087,iandj ,G55,G392, test_pos , SP,1
312,0.600433275103569,iandj ,G3,G51, test_pos , SP,0
313,0.7752258777618408,iandj ,G255,G2043, test_pos , SP,1
314,0.6649353951215744,iandj ,G116,G678, test_pos , SP,1
315,0.7033552825450897,iandj ,G55,G1551, test_pos , SP,1
316,0.5531396418809891,iandj ,G4,G187, test_pos , SP,0
317,0.5997425317764282,iandj ,G223,G1404, test_pos , SP,1
318,0.5504603236913681,iandj ,G235,G1230, test_pos , SP,1
319,0.7711420506238937,iandj ,G55,G1133, test_pos , SP,1
320,0.5435136556625366,iandj ,G2,G174, test_pos , SP,0
321,0.6762109100818634,iandj ,G305,G634, test_pos , SP,1
322,0.6956316232681274,iandj ,G174,G424, test_pos , SP,1
323,0.5453464686870575,iandj ,G11,G448, test_pos , SP,1
324,0.5444057881832123,iandj ,G2,G120, test_pos , SP,0
325,0.653791531920433,iandj ,G178,G1974, test_pos , SP,1
326,0.5504545122385025,iandj ,G4,G274, test_pos , SP,0
327,0.7735400944948196,iandj ,G116,G2265, test_pos , SP,1
328,0.678750529885292,iandj ,G55,G1974, test_pos , SP,1
329,0.5445916652679443,iandj ,G118,G1492, test_pos , SP,1
330,0.6512620449066162,iandj ,G2,G152, test_pos , SP,0
331,0.5925891995429993,iandj ,G255,G425, test_pos , SP,1
332,0.6048000454902649,iandj ,G4,G281, test_pos , SP,0
333,0.558710590004921,iandj ,G2,G147, test_pos , SP,0
334,0.7122046947479248,iandj ,G333,G1290, test_pos , SP,1
335,0.6731890290975571,iandj ,G55,G1817, test_pos , SP,1
336,0.7059786319732666,iandj ,G56,G1532, test_pos , SP,1
337,0.5461283177137375,iandj ,G6,G76, test_pos , SP,0
338,0.5577737390995026,iandj ,G268,G1019, test_pos , SP,1
339,0.553917720913887,iandj ,G10,G223, test_pos , SP,0
340,0.5382683426141739,iandj ,G23,G89, test_pos , SP,1
341,0.5444386154413223,iandj ,G8,G197, test_pos , SP,0
342,0.7633159309625626,iandj ,G166,G1772, test_pos , SP,1
343,0.5492759495973587,iandj ,G4,G299, test_pos , SP,0
344,0.5483019053936005,iandj ,G6,G253, test_pos , SP,0
345,0.7366109490394592,iandj ,G313,G488, test_pos , SP,1
346,0.5423057377338409,iandj ,G6,G199, test_pos , SP,0
347,0.5427450239658356,iandj ,G6,G315, test_pos , SP,0
348,0.6797285974025726,iandj ,G92,G2222, test_pos , SP,1
349,0.7597327530384064,iandj ,G282,G769, test_pos , SP,1
350,0.6999566704034805,iandj ,G99,G1146, test_pos , SP,1
351,0.6278922855854034,iandj ,G285,G782, test_pos , SP,1
352,0.6649353951215744,iandj ,G255,G678, test_pos , SP,1
353,0.5531396418809891,iandj ,G4,G278, test_pos , SP,0
354,0.7844634652137756,iandj ,G110,G2292, test_pos , SP,1
355,0.605973020195961,iandj ,G3,G74, test_pos , SP,0
356,0.7090456038713455,iandj ,G281,G2117, test_pos , SP,1
357,0.5990935117006302,iandj ,G3,G25, test_pos , SP,0
358,0.5549632459878922,iandj ,G2,G330, test_pos , SP,0
359,0.5544885545969009,iandj ,G2,G210, test_pos , SP,0
360,0.5467670410871506,iandj ,G8,G235, test_pos , SP,0
361,0.5427324026823044,iandj ,G6,G151, test_pos , SP,0
362,0.546129122376442,iandj ,G99,G333, test_pos , SP,0
363,0.6510379761457443,iandj ,G10,G168, test_pos , SP,0
364,0.54873026907444,iandj ,G6,G121, test_pos , SP,0
365,0.5478777140378952,iandj ,G4,G118, test_pos , SP,0
366,0.7598901987075806,iandj ,G244,G2217, test_pos , SP,1
367,0.5586908906698227,iandj ,G128,G260, test_pos , SP,0
368,0.5527125149965286,iandj ,G10,G1708, test_pos , SP,1
369,0.5507194697856903,iandj ,G8,G57, test_pos , SP,0
370,0.5425673574209213,iandj ,G6,G110, test_pos , SP,0
371,0.5472236126661301,iandj ,G55,G106, test_pos , SP,1
372,0.5792253762483597,iandj ,G305,G408, test_pos , SP,1
373,0.5554246604442596,iandj ,G4,G188, test_pos , SP,0
374,0.5951280295848846,iandj ,G99,G1830, test_pos , SP,1
375,0.7701402455568314,iandj ,G268,G1557, test_pos , SP,1
376,0.5506601631641388,iandj ,G7,G8, test_pos , SP,0
377,0.553765743970871,iandj ,G7,G289, test_pos , SP,0
378,0.558710590004921,iandj ,G6,G147, test_pos , SP,0
379,0.5564968287944794,iandj ,G4,G103, test_pos , SP,0
380,0.7775133699178696,iandj ,G274,G1566, test_pos , SP,1
381,0.5452087968587875,iandj ,G2,G271, test_pos , SP,0
382,0.5445900857448578,iandj ,G138,G1206, test_pos , SP,1
383,0.6475073546171188,iandj ,G2,G279, test_pos , SP,0
384,0.5488245189189911,iandj ,G11,G2313, test_pos , SP,1
385,0.560067743062973,iandj ,G10,G268, test_pos , SP,0
386,0.7318155467510223,iandj ,G330,G1898, test_pos , SP,1
387,0.6817341595888138,iandj ,G10,G259, test_pos , SP,0
388,0.5460903197526932,iandj ,G2,G22, test_pos , SP,0
389,0.5591963976621628,iandj ,G7,G232, test_pos , SP,0
390,0.5542492568492889,iandj ,G7,G142, test_pos , SP,0
391,0.7573247998952866,iandj ,G55,G1420, test_pos , SP,1
392,0.7618043422698975,iandj ,G23,G992, test_pos , SP,1
393,0.7723108530044556,iandj ,G92,G544, test_pos , SP,1
394,0.5524294078350067,iandj ,G4,G36, test_pos , SP,0
395,0.5482778549194336,iandj ,G55,G236, test_pos , SP,1
396,0.7182096540927887,iandj ,G283,G1090, test_pos , SP,1
397,0.5537666380405426,iandj ,G7,G22, test_pos , SP,0
398,0.5503711104393005,iandj ,G6,G10, test_pos , SP,0
399,0.7109393328428268,iandj ,G303,G1290, test_pos , SP,1
400,0.7059786319732666,iandj ,G4,G1532, test_pos , SP,1
401,0.5424399375915527,iandj ,G2,G220, test_pos , SP,0
402,0.6472124755382538,iandj ,G107,G879, test_pos , SP,1
403,0.5462497025728226,iandj ,G219,G329, test_pos , SP,1
404,0.5436207503080368,iandj ,G140,G1985, test_pos , SP,1
405,0.5872957408428192,iandj ,G223,G1794, test_pos , SP,1
406,0.5699765086174011,iandj ,G7,G31, test_pos , SP,0
407,0.5565334856510162,iandj ,G10,G207, test_pos , SP,0
408,0.6966880410909653,iandj ,G55,G2340, test_pos , SP,1
409,0.5424967110157013,iandj ,G6,G23, test_pos , SP,0
410,0.5627024620771408,iandj ,G55,G113, test_pos , SP,1
411,0.5765145421028137,iandj ,G10,G334, test_pos , SP,0
412,0.5596291124820709,iandj ,G10,G57, test_pos , SP,0
413,0.6048000454902649,iandj ,G281,G666, test_pos , SP,1
414,0.5460309088230133,iandj ,G6,G221, test_pos , SP,0
415,0.7795655876398087,iandj ,G247,G392, test_pos , SP,1
416,0.7840922623872757,iandj ,G268,G2303, test_pos , SP,1
417,0.7518450915813446,iandj ,G208,G1280, test_pos , SP,1
418,0.6818983256816864,iandj ,G259,G271, test_pos , SP,0
419,0.7707615792751312,iandj ,G11,G19, test_pos , SP,0
420,0.5531396418809891,iandj ,G4,G207, test_pos , SP,0
421,0.7840161770582199,iandj ,G175,G343, test_pos , SP,1
422,0.5490944236516953,iandj ,G8,G192, test_pos , SP,0
423,0.5393930077552795,iandj ,G86,G1895, test_pos , SP,1
424,0.5494617223739624,iandj ,G55,G269, test_pos , SP,1
425,0.6795459985733032,iandj ,G268,G480, test_pos , SP,1
426,0.7664095014333725,iandj ,G333,G847, test_pos , SP,1
427,0.5567809194326401,iandj ,G10,G249, test_pos , SP,0
428,0.5730899274349213,iandj ,G274,G1712, test_pos , SP,1
429,0.5699124336242676,iandj ,G2,G169, test_pos , SP,0
430,0.7691312730312347,iandj ,G55,G1398, test_pos , SP,1
431,0.5495345443487167,iandj ,G6,G223, test_pos , SP,0
432,0.6345833241939545,iandj ,G251,G621, test_pos , SP,1
