,avg_0,avg_1
122,0.4593677421410878,0.556290939450264
123,0.26636890446146333,0.7828277349472046
124,0.2708439230918884,0.7755028754472733
125,0.2680211601157983,0.7836197316646576
126,0.3582184960444768,0.6649353951215744
127,0.45697930455207825,0.5566514879465103
128,0.45914224783579505,0.5632548481225967
129,0.4340106397867203,0.6172772794961929
130,0.46936180194218946,0.5449752509593964
131,0.43338459730148315,0.5996668934822083
132,0.46796349684397376,0.5507547706365585
133,0.4707195659478506,0.5448652803897858
134,0.3359709630409876,0.7528378516435623
135,0.45712602635224653,0.5604835897684097
136,0.4542465855677922,0.568767786026001
137,0.28106031815210974,0.7597327530384064
138,0.26995906978845596,0.7727792859077454
139,0.46052611867586773,0.5577737390995026
140,0.46934529642264045,0.5589499473571777
141,0.46384799480438227,0.5521515607833862
142,0.3496442114313444,0.6743844002485275
143,0.38412830233573914,0.6573072969913483
144,0.46767306327819824,0.545470729470253
145,0.40233076115449273,0.6325720697641373
146,0.3552790383497874,0.6705866456031799
147,0.46634046236673987,0.543406680226326
148,0.4700382699569067,0.5531396418809891
149,0.35372528433799744,0.6696356981992722
150,0.4681702802578608,0.5452640801668167
151,0.4662375052769978,0.546049952507019
152,0.4592060595750808,0.5565334856510162
153,0.4700382699569067,0.5531396418809891
154,0.4700382699569067,0.5531396418809891
155,0.27417519440253574,0.7677379846572876
156,0.2824622491995493,0.759383425116539
157,0.4671658078829447,0.5534694045782089
158,0.4647771169741949,0.5443943291902542
159,0.2717747837305069,0.7703827917575836
160,0.37737626334031416,0.6596624553203583
161,0.42465279499689734,0.6104162186384201
162,0.4642931967973709,0.5747575908899307
163,0.33749405543009436,0.7001530826091766
164,0.4690812826156615,0.5415849536657333
165,0.3487945919235547,0.7074886709451675
166,0.41456849873065943,0.6236528158187866
167,0.43870312968889874,0.5994923114776611
168,0.38155497362216306,0.6549273133277893
169,0.2712700714667638,0.7732476592063904
170,0.4276697387297948,0.605973020195961
171,0.3558759291966756,0.6810093969106674
172,0.33399345725774765,0.7007881999015808
173,0.46821541587511695,0.5424399375915527
174,0.4676130463679631,0.5422200411558151
175,0.4456120779116949,0.583883747458458
176,0.30886486917734146,0.7352820783853531
177,0.4681039055188496,0.5435125678777695
178,0.46052611867586773,0.5577737390995026
179,0.2987282151977221,0.754129633307457
180,0.4346098800500234,0.5987781882286072
181,0.4592060595750808,0.5565334856510162
182,0.2702351758877436,0.7746419608592987
183,0.2694395631551742,0.7808767408132553
184,0.4542767802874247,0.5911049991846085
185,0.46821541587511695,0.5424399375915527
186,0.4681842178106307,0.5551366358995438
187,0.4235871583223343,0.6048000305891037
188,0.46451599399248755,0.5455477684736252
189,0.45980652173360187,0.5675399452447891
190,0.46613986790180206,0.5556841045618057
191,0.4341778854529063,0.6004033237695694
192,0.3315218811233838,0.7257319092750549
193,0.2859665403763453,0.754941001534462
194,0.42651126285394036,0.6059532463550568
195,0.32356371730566014,0.7241088002920151
196,0.4330313503742218,0.6031070500612259
197,0.46796513597170514,0.5491369962692261
198,0.46820754309495294,0.5567790269851685
199,0.33387668679157895,0.7130429595708847
200,0.46052611867586773,0.5577737390995026
201,0.27506299689412117,0.7840922623872757
202,0.335970955590407,0.7528378516435623
203,0.4315246989329656,0.6020134389400482
204,0.463354637225469,0.5576948970556259
205,0.2673701619108518,0.7759527266025543
206,0.36231013387441635,0.6666188836097717
207,0.4561382979154587,0.5606377422809601
208,0.46026198069254554,0.5552907735109329
209,0.46547769010066986,0.5591963976621628
210,0.4465895642836889,0.5937462002038956
211,0.46821541587511695,0.5424399375915527
212,0.28286020209391904,0.7580818384885788
213,0.46375207106272376,0.5490944236516953
214,0.31230618059635157,0.731357529759407
215,0.47076829274495446,0.5469997078180313
216,0.2987282151977221,0.754129633307457
217,0.2703093128899733,0.779808446764946
218,0.4641702423493067,0.5490883588790894
219,0.28392914434274036,0.7806370854377747
220,0.34909262756506604,0.7122046947479248
221,0.45250253876050306,0.5661457777023315
222,0.46020658314228047,0.5546907037496567
223,0.46492713689804077,0.5545811504125595
224,0.31850456943114597,0.7229629904031754
225,0.26914087558786065,0.7861639559268951
226,0.46829867362976074,0.5448880344629288
227,0.33802305410305655,0.705994501709938
228,0.466442401210467,0.5501690953969955
229,0.4696696052948634,0.5470142960548401
230,0.46602045993010194,0.545145571231842
231,0.46051214138666785,0.5499372631311417
232,0.354998417198658,0.6870328783988953
233,0.4579921662807464,0.5597104877233505
234,0.4626892705758412,0.5473296642303467
235,0.31771673510471976,0.7436650097370148
236,0.4675925622383753,0.544613853096962
237,0.4548684706290563,0.5878504663705826
238,0.3590857138236363,0.6682886630296707
239,0.454147403438886,0.5786072015762329
240,0.47485508024692535,0.5388800352811813
241,0.47396785517533613,0.5415639132261276
242,0.3525235429406166,0.6867485642433167
243,0.3484172895550728,0.6885396540164948
244,0.35626031210025144,0.6697743386030197
245,0.4701903959115346,0.5449816286563873
246,0.4592060595750808,0.5565334856510162
247,0.4679018408060074,0.5501711070537567
248,0.3495227843523025,0.7000696659088135
249,0.46821541587511695,0.5424399375915527
250,0.2708439230918884,0.7755028754472733
251,0.4449252883593241,0.5769418030977249
252,0.46098193526268005,0.578204020857811
253,0.4694266418615977,0.5402956753969193
254,0.46821541587511695,0.5424399375915527
255,0.4700382699569067,0.5531396418809891
256,0.28106031815210974,0.7597327530384064
257,0.28154831876357395,0.7591258585453033
258,0.3583302398522694,0.6678187996149063
259,0.34409527232249576,0.7081295996904373
260,0.40144752959410346,0.6344188153743744
261,0.4643093546231587,0.5453464686870575
262,0.47550912698109943,0.5393930077552795
263,0.4178348630666733,0.6174766719341278
264,0.46587163706620527,0.5445241183042526
265,0.4639443208773931,0.5530492812395096
266,0.46052611867586773,0.5577737390995026
267,0.46159540116786957,0.5482778549194336
268,0.33553948005040485,0.7140277624130249
269,0.2700306425491968,0.7773631811141968
270,0.4667505919933319,0.5423057377338409
271,0.46255148450533545,0.5531590133905411
272,0.4651811321576436,0.5445050746202469
273,0.47564102709293365,0.5382683426141739
274,0.3535943453510602,0.6706493049860001
275,0.25509978582461673,0.7910090535879135
276,0.3714830589791139,0.6763569116592407
277,0.46939578652381897,0.5510684549808502
278,0.43397836883862817,0.5846804231405258
279,0.4348295380671819,0.6571647673845291
280,0.4658824106057485,0.5637588500976562
281,0.450677881638209,0.5709673166275024
282,0.45846472183863324,0.5617490261793137
283,0.4668830980857213,0.5536171495914459
284,0.4592060595750808,0.5565334856510162
285,0.34157913178205485,0.712713360786438
286,0.46511662006378174,0.5557273179292679
287,0.306901512046655,0.7505338340997696
288,0.3599425132075945,0.6724333465099335
289,0.3448326860864957,0.6952774822711945
290,0.4592060595750808,0.5565334856510162
291,0.46651778618494666,0.5463124960660934
292,0.27335871259371436,0.7719546556472778
293,0.46744109690189356,0.5423247814178467
294,0.449055070678393,0.5739194750785828
295,0.46884476641813905,0.5401803851127625
296,0.4713049133618672,0.5679817050695419
297,0.4647263983885447,0.5517305731773376
298,0.46819243828455603,0.5424112975597382
299,0.27107859402894974,0.7737162709236145
300,0.4658961544434229,0.5605186820030212
301,0.3250252604484558,0.7154984474182129
302,0.2744756837685903,0.7859016954898834
303,0.46487375597159064,0.5500384271144867
304,0.44262050092220306,0.617299273610115
305,0.35628682871659595,0.6784723401069641
306,0.4648032238086064,0.5448427498340607
307,0.26832526425520575,0.7752258777618408
308,0.35903976609309507,0.6643387526273727
309,0.35544400413831073,0.6672679334878922
310,0.46581175426642096,0.5435248762369156
311,0.4201199760039647,0.6050315052270889
312,0.3698574403921763,0.6618712693452835
313,0.274726058046023,0.7795655876398087
314,0.43034934500853217,0.600433275103569
315,0.26832526425520575,0.7752258777618408
316,0.3582184960444768,0.6649353951215744
317,0.3423196549216906,0.7033552825450897
318,0.4700382699569067,0.5531396418809891
319,0.46069823702176416,0.5997425317764282
320,0.4694734662771225,0.5504603236913681
321,0.271329974134763,0.7711420506238937
322,0.4670723378658294,0.5435136556625366
323,0.3510204677780469,0.6762109100818634
324,0.33911248048146564,0.6956316232681274
325,0.4643093546231587,0.5453464686870575
326,0.46620077888170874,0.5444057881832123
327,0.3816621502240498,0.653791531920433
328,0.4690893292427063,0.5504545122385025
329,0.2698427687088648,0.7735400944948196
330,0.3540964101751645,0.678750529885292
331,0.4670773049195608,0.5445916652679443
332,0.36978218456109363,0.6512620449066162
333,0.4365385423103968,0.5925891995429993
334,0.42358716328938806,0.6048000454902649
335,0.4589631458123525,0.558710590004921
336,0.34909263749917346,0.7122046947479248
337,0.3672237421075503,0.6731890290975571
338,0.3500633786122004,0.7059786319732666
339,0.4655602872371673,0.5461283177137375
340,0.46052611867586773,0.5577737390995026
341,0.4606233139832814,0.553917720913887
342,0.47564102709293365,0.5382683426141739
343,0.4717260499795277,0.5444386154413223
344,0.27783898264169693,0.7633159309625626
345,0.4664527724186579,0.5492759495973587
346,0.460879847407341,0.559293270111084
347,0.47013860444227856,0.5483019053936005
348,0.3084291021029154,0.7366109490394592
349,0.4667505919933319,0.5423057377338409
350,0.4663162330786387,0.5427450239658356
351,0.34563225507736206,0.6797285974025726
352,0.28106031815210974,0.7597327530384064
353,0.3502671346068382,0.6999566704034805
354,0.3976753999789556,0.6278922855854034
355,0.3582184960444768,0.6649353951215744
356,0.4700382699569067,0.5531396418809891
357,0.26626777524749434,0.7844634652137756
358,0.4276697387297948,0.605973020195961
359,0.3519960741202036,0.7090456038713455
360,0.43117469549179077,0.5990935117006302
361,0.4615086565415064,0.5549632459878922
362,0.463955561319987,0.5544885545969009
363,0.46906678378582,0.5467670410871506
364,0.4664701670408249,0.5427324026823044
365,0.4764432807763417,0.546129122376442
366,0.3828511337439219,0.6510379761457443
367,0.4665406197309494,0.54873026907444
368,0.4679921319087347,0.5478777140378952
369,0.2809043601155281,0.7598901987075806
370,0.46209558844566345,0.5586908906698227
371,0.46164347231388086,0.5527125149965286
372,0.47260495523611706,0.5507194697856903
373,0.4677611639102299,0.5425673574209213
374,0.4635237356026968,0.5472236126661301
375,0.4582283993562063,0.5792253762483597
376,0.46357645094394684,0.5554246604442596
377,0.462474524974823,0.5951280295848846
378,0.27243039757013315,0.7701402455568314
379,0.472239226102829,0.5506601631641388
380,0.47103966772556305,0.553765743970871
381,0.45896315574645996,0.558710590004921
382,0.46628715097904205,0.5564968287944794
383,0.27322620277603465,0.7775133699178696
384,0.4661584297815959,0.5452087968587875
385,0.4649288853009542,0.5445900857448578
386,0.38745695849259687,0.6475073546171188
387,0.46289100249608356,0.5488245189189911
388,0.45857359965642297,0.560067743062973
389,0.3154191250602404,0.7318155467510223
390,0.34615319967269886,0.6817341595888138
391,0.46516802906990046,0.5460903197526932
392,0.46547769010066986,0.5591963976621628
393,0.466661329070727,0.5542492568492889
394,0.28467151025931037,0.7573247998952866
395,0.2793697789311408,0.7618043422698975
396,0.2711291263500849,0.7723108530044556
397,0.4662830879290899,0.5524294078350067
398,0.46159540116786957,0.5482778549194336
399,0.33553058654069895,0.7182096540927887
400,0.46676297982533765,0.5537666380405426
401,0.46391796569029486,0.5503711104393005
402,0.3501283327738444,0.7109393328428268
403,0.35006336867809296,0.7059786319732666
404,0.46821541587511695,0.5424399375915527
405,0.3876399099826813,0.6472124755382538
406,0.4713823050260544,0.5462497025728226
407,0.47147698700428003,0.5436207503080368
408,0.4538817405700683,0.5872957408428192
409,0.45264125863711036,0.5699765086174011
410,0.4592060595750808,0.5565334856510162
411,0.3546292980511983,0.6966880410909653
412,0.46916147073109943,0.5424967110157013
413,0.4555890361467997,0.5627024620771408
414,0.4514423062403996,0.5765145421028137
415,0.46243106325467426,0.5596291124820709
416,0.4235871583223343,0.6048000454902649
417,0.46554700036843616,0.5460309088230133
418,0.274726058046023,0.7795655876398087
419,0.27506299689412117,0.7840922623872757
420,0.30768868078788114,0.7518450915813446
421,0.3470910688241322,0.6818983256816864
422,0.27113414059082663,0.7707615792751312
423,0.4700382699569067,0.5531396418809891
424,0.2729866430163383,0.7840161770582199
425,0.46375207106272376,0.5490944236516953
426,0.47550912698109943,0.5393930077552795
427,0.46090443432331085,0.5494617223739624
428,0.34925543516874313,0.6795459985733032
429,0.2755418221155802,0.7664095014333725
430,0.46017444133758545,0.5567809194326401
431,0.46183287103970844,0.5730899274349213
432,0.46334833900133765,0.5699124336242676
433,0.2738392030199368,0.7691312730312347
434,0.46187930305798847,0.5495345443487167
435,0.39984944959481555,0.6345833241939545
436,0.4583171457052231,0.558354452252388
437,0.4628232965866724,0.5511076301336288
438,0.46872178216775257,0.5548057705163956
439,0.30134291450182593,0.7460832595825195
440,0.46456333498160035,0.5532142966985703
441,0.2744756837685903,0.7859016954898834
442,0.4097763995329539,0.620983749628067
443,0.3672673205534617,0.6718569397926331
444,0.43556441863377887,0.5973764359951019
445,0.4695747643709183,0.5424377769231796
446,0.2730835850040118,0.7711563408374786
447,0.2708439230918884,0.7755028754472733
448,0.3427875563502311,0.6967565268278122
449,0.4283857196569443,0.6022191047668457
450,0.42856558660666144,0.602871835231781
451,0.43078121542930603,0.5994983315467834
452,0.4651405066251755,0.5518724918365479
453,0.280379648009936,0.7676321864128113
454,0.4588716427485148,0.5783003270626068
455,0.4693548331658045,0.5467549860477448
456,0.27113414059082663,0.7707615792751312
457,0.3955427706241607,0.6483235657215118
458,0.4288338522116343,0.6019652187824249
459,0.2777251874407132,0.7630474418401718
460,0.42694970965385426,0.5975390374660492
461,0.4764432807763417,0.546129122376442
462,0.2793697789311408,0.7618043422698975
463,0.465359811981519,0.5504766702651978
464,0.4340106397867203,0.6172772794961929
465,0.4713763942321141,0.5407640188932419
466,0.4700382699569067,0.5531396418809891
467,0.4688303073247274,0.5530691295862198
468,0.3390851194659869,0.7019204944372177
469,0.3487945919235547,0.7074886709451675
470,0.3324380268653233,0.7280929386615753
471,0.4325813303391139,0.6127879023551941
472,0.3582184960444768,0.6649353951215744
473,0.4695329268773396,0.5580344945192337
474,0.2791750058531761,0.7617141604423523
475,0.4467086692651113,0.5748870819807053
476,0.458489512403806,0.5573420524597168
477,0.4276697188615799,0.605973020195961
478,0.4592060595750808,0.5565334856510162
479,0.4770832608143489,0.5363191068172455
480,0.46591895818710327,0.5459425896406174
481,0.46805881957213086,0.5434532910585403
482,0.36125384519497544,0.665029376745224
483,0.3526967863241831,0.683717891573906
484,0.4685062815745671,0.5473925024271011
485,0.46144782503445947,0.5487899482250214
486,0.4667505919933319,0.5423057377338409
487,0.4676411598920822,0.5443907380104065
488,0.463185707728068,0.5618831515312195
489,0.42255301276842755,0.6118211299180984
490,0.273493322233359,0.7688650637865067
491,0.4630296428998312,0.5718789845705032
492,0.46753019591172534,0.5548105686903
493,0.4606982419888178,0.5997425317764282
494,0.4701903959115346,0.5449816286563873
495,0.4648148318131765,0.557165265083313
496,0.27270669490098953,0.7723697274923325
497,0.46391561627388,0.5568257868289948
498,0.27819712460041046,0.7631279677152634
499,0.4669757982095082,0.5539874732494354
500,0.4522892783085505,0.5622682273387909
501,0.4328012466430664,0.6093849539756775
502,0.3690500582257906,0.6594872623682022
503,0.4667505919933319,0.5423057377338409
504,0.27855276316404337,0.7700272053480148
505,0.2689757583041985,0.7817263156175613
506,0.4686465263366699,0.5441965460777283
507,0.46069825192292535,0.599742516875267
508,0.46555916468302405,0.5553636401891708
509,0.274726058046023,0.7795655876398087
510,0.46547769010066986,0.5591963976621628
511,0.28228082507848734,0.7586025148630142
512,0.42499679823716485,0.6087968945503235
513,0.4690812826156615,0.5415849536657333
514,0.2993713840842246,0.7584322690963745
515,0.46717788775761926,0.5423005223274231
516,0.4586588442325592,0.5919740945100784
517,0.36050691579778993,0.685117706656456
518,0.4647718469301859,0.5510905236005783
519,0.4667505919933319,0.5423057377338409
520,0.3103148117661476,0.7349210828542709
521,0.46106112003326416,0.5559289008378983
522,0.42228206495443976,0.6211302280426025
523,0.4673197418451309,0.5534567832946777
524,0.3536501501997312,0.6831222772598267
525,0.3413636659582456,0.7133063524961472
526,0.4588196128606796,0.5735826641321182
527,0.4665429194768269,0.5499812960624695
528,0.46827662487824756,0.5486028790473938
529,0.2772536923487981,0.7641163021326065
530,0.46984729170799255,0.5454087257385254
531,0.33609264592329663,0.7003177404403687
532,0.46069475511709845,0.5655771642923355
533,0.31893190989891684,0.732879027724266
534,0.45825434724489844,0.5614693462848663
535,0.38174479703108455,0.6621436476707458
536,0.2680211601157983,0.7836197316646576
537,0.46821541587511695,0.5424399375915527
538,0.46631073455015815,0.544757679104805
539,0.35008008033037186,0.6845027804374695
540,0.27027739336093265,0.7730329036712646
541,0.4683008094628652,0.5410999208688736
542,0.4485354522864024,0.6006243079900742
543,0.33820061633984244,0.7090106904506683
544,0.4748898893594742,0.5428880900144577
545,0.4606982469558716,0.5997425317764282
546,0.32664823780457175,0.7115376591682434
547,0.46640986204147333,0.5568526983261108
548,0.44036192198594415,0.5880870670080185
549,0.46245825787385303,0.5599846243858337
550,0.2775977626442909,0.7636505216360092
551,0.4684993724028269,0.5419079065322876
552,0.4632832010587057,0.5546120554208755
553,0.42098254462083184,0.6079144179821014
554,0.4646110932032267,0.5458301603794098
555,0.3403911044200262,0.690949484705925
556,0.4548684706290563,0.5878504663705826
557,0.4661161005496979,0.551320418715477
558,0.35803411652644473,0.6741316318511963
559,0.33802305410305655,0.7059945166110992
560,0.4649369219938914,0.5451640784740448
561,0.43025664488474524,0.6000629514455795
562,0.45830775797367096,0.5941173583269119
563,0.46347152690092724,0.5635678917169571
564,0.25714720288912457,0.7870146036148071
565,0.32331605503956473,0.7188791483640671
566,0.2793697789311408,0.7618043422698975
567,0.4658089528481165,0.5554403513669968
568,0.4276697387297948,0.605973020195961
569,0.46159540116786957,0.5482778549194336
570,0.345903438826402,0.7108460515737534
571,0.46821541587511695,0.5424399375915527
572,0.45904701451460517,0.576945349574089
573,0.2738392030199368,0.7691312730312347
574,0.2724385932087898,0.7704641073942184
575,0.4659970899422964,0.5511506646871567
576,0.46081815163294476,0.5549442023038864
577,0.46989375352859497,0.545412003993988
578,0.461793914437294,0.5615499019622803
579,0.45144831637541444,0.576211541891098
580,0.46547769010066986,0.5591963976621628
581,0.3592428291837374,0.6633510291576385
582,0.4235871583223343,0.6048000305891037
583,0.47256188591321313,0.539020299911499
584,0.3675693186620871,0.6675431430339813
585,0.4667505919933319,0.5423057377338409
586,0.46780196825663245,0.543177604675293
587,0.4269497195879617,0.5975390374660492
588,0.4700382699569067,0.5531396418809891
589,0.46608391404151905,0.5467820316553116
590,0.46052611867586773,0.5577737390995026
591,0.26219350596268975,0.7881150841712952
592,0.4667505919933319,0.5423057377338409
593,0.46568919718265533,0.5499617904424667
594,0.46815115710099536,0.5555676221847534
595,0.4652545899152756,0.5620664954185486
596,0.4667505919933319,0.5423057377338409
597,0.4300348709026972,0.6006950587034225
598,0.34210718671480816,0.6882444620132446
599,0.3519314179817835,0.7089385241270065
600,0.27243039757013315,0.7701402455568314
601,0.4602529555559158,0.5543431788682938
602,0.46069475511709845,0.5655771642923355
603,0.46563845376173657,0.5534737557172775
604,0.4544681409994761,0.5646328628063202
605,0.4689667572577794,0.5425264537334442
606,0.467530479033788,0.5446005612611771
607,0.4770832608143489,0.5363191068172455
608,0.3738019963105519,0.665450856089592
609,0.43186426659425103,0.6015609204769135
610,0.46289353569348657,0.5538002997636795
611,0.4743051628271739,0.5438888221979141
612,0.30525530874729156,0.744026854634285
613,0.44915285209814704,0.573867678642273
614,0.2730835850040118,0.7711563408374786
615,0.4276697387297948,0.605973020195961
616,0.43090373774369556,0.6012563705444336
617,0.4679630597432455,0.548186182975769
618,0.4480983714262644,0.5944602340459824
619,0.4021810342868169,0.6331669390201569
620,0.2712618907292684,0.7713189274072647
621,0.4321323037147522,0.6061776131391525
622,0.46821541587511695,0.5424399375915527
623,0.47219088176886237,0.5509306341409683
624,0.34881041695674253,0.6950043588876724
625,0.3243642300367355,0.721460610628128
626,0.4668468236923218,0.55148945748806
627,0.3458136866490046,0.6793635189533234
628,0.46950245896975196,0.5432360023260117
629,0.46514301498730976,0.5596984326839447
630,0.4700382699569067,0.5531396418809891
631,0.3672237421075503,0.6731890290975571
632,0.3661752392848332,0.6592122614383698
633,0.46159540116786957,0.5482778549194336
634,0.45892904698848724,0.5844357013702393
635,0.27107087026039756,0.7749660909175873
636,0.2597747345765432,0.785891517996788
637,0.4688202192385992,0.55442675948143
638,0.4592060595750808,0.5565334856510162
639,0.4658644596735636,0.546006977558136
640,0.45644958813985187,0.5717088431119919
641,0.44489403069019307,0.5744905471801758
642,0.4661161005496979,0.551320418715477
643,0.4686206330855687,0.5452407002449036
644,0.47437696158885956,0.5436934381723404
645,0.46821541587511695,0.5424399375915527
646,0.4679329991340637,0.5454353392124176
647,0.39979274074236554,0.627253383398056
648,0.4480983714262644,0.5944602340459824
649,0.46860108276208234,0.5533590763807297
650,0.3127184634407361,0.7308109402656555
651,0.3492241402467091,0.6825937032699585
652,0.2666809596121311,0.7843118458986282
653,0.30294259885946906,0.7551357448101044
654,0.46822976072629297,0.5494611263275146
655,0.47068108121554053,0.541136771440506
656,0.466322143872579,0.54637111723423
657,0.46496839324633277,0.5442381352186203
658,0.4764432807763417,0.546129122376442
659,0.2693355244894822,0.7777678072452545
660,0.4653113931417464,0.5446895509958267
661,0.4133410553137461,0.6109279990196228
662,0.428540900349617,0.6022937744855881
663,0.4617930750052134,0.5622067153453827
664,0.441044827302297,0.5827788561582565
665,0.4464307079712549,0.5975261628627777
666,0.28423362473646796,0.7589893788099289
667,0.46629726390043885,0.5432437062263489
668,0.25509978582461673,0.7910090535879135
669,0.3182679216066996,0.7370527684688568
670,0.4333123962084452,0.5991744846105576
671,0.4328954418500265,0.6046477109193802
672,0.44990649819374073,0.5847967565059662
673,0.27057900279760355,0.7773447781801224
674,0.38730874160925544,0.6493178606033325
675,0.3556901613871256,0.6793349832296371
676,0.46612622340520216,0.5432630926370621
677,0.4329651743173599,0.5908733010292053
678,0.46175492803255713,0.5657615959644318
679,0.4316642185052235,0.5994949638843536
680,0.46967895825703937,0.5426287055015564
681,0.4650746832291285,0.5506163835525513
682,0.35193152228991187,0.68707075715065
683,0.27487412591775257,0.7671768814325333
684,0.4034983068704605,0.625193789601326
685,0.46821541587511695,0.5424399375915527
686,0.3650873377919197,0.6559951156377792
687,0.4235671957333882,0.6000446528196335
688,0.2538651973009109,0.7921533584594727
689,0.4606982469558716,0.599742516875267
690,0.3640864714980125,0.6569640040397644
691,0.27674582352240873,0.7673887461423874
692,0.47336605191230774,0.5508454144001007
693,0.4657374918460846,0.5518041700124741
694,0.337509736418724,0.7556758671998978
695,0.40185919404029846,0.6342069655656815
696,0.2718638181686401,0.7724949568510056
697,0.4686556408802668,0.5491560399532318
698,0.2767075772086779,0.7649477869272232
699,0.3067017123103142,0.7498364299535751
700,0.4659737596909205,0.5546443909406662
701,0.4700382699569067,0.5531396418809891
702,0.34143055478731793,0.6889509111642838
703,0.4697704563538233,0.5472942143678665
