G141	G323	1
G194	G323	1
G182	G324	1
G91	G325	1
G120	G325	1
G141	G325	1
G194	G325	1
G143	G326	1
G7	G327	1
G128	G327	1
G44	G328	1
G16	G329	1
G141	G329	1
G170	G329	1
G194	G329	1
G26	G330	1
G161	G330	1
G84	G331	1
G121	G331	1
G176	G331	1
G110	G332	1
G120	G332	1
G137	G332	1
G171	G333	1
G22	G334	1
G120	G334	1
G121	G334	1
G141	G334	1
G194	G334	1
G51	G335	1
G120	G335	1
G142	G335	1
G75	G336	1
G121	G336	1
G171	G336	1
G84	G337	1
G110	G337	1
G120	G337	1
G121	G337	1
G156	G337	1
G151	G338	1
G136	G339	1
G171	G340	1
G92	G341	1
G38	G342	1
G84	G342	1
G43	G343	1
G84	G343	1
G120	G343	1
G136	G343	1
G141	G343	1
G160	G343	1
G171	G343	1
G176	G343	1
G194	G343	1
G182	G344	1
G120	G345	1
G8	G346	1
G171	G347	1
G84	G348	1
G121	G348	1
G141	G348	1
G171	G348	1
G176	G348	1
G194	G348	1
G115	G349	1
G119	G349	1
G14	G350	1
G84	G350	1
G101	G350	1
G120	G350	1
G184	G350	1
G155	G351	1
G63	G352	1
G155	G352	1
G127	G353	1
G84	G354	1
G48	G355	1
G92	G356	1
G145	G356	1
G171	G357	1
G72	G358	1
G84	G358	1
G92	G358	1
G58	G359	1
G120	G359	1
G171	G359	1
G62	G360	1
G120	G360	1
G92	G361	1
G120	G362	1
G187	G362	1
G84	G363	1
G121	G363	1
G141	G363	1
G171	G363	1
G176	G363	1
G194	G363	1
G52	G364	1
G28	G365	1
G48	G365	1
G58	G366	1
G120	G366	1
G121	G367	1
G176	G367	1
G44	G368	1
G84	G369	1
G160	G369	1
G176	G369	1
G59	G370	1
G78	G370	1
G13	G371	1
G100	G371	1
G121	G371	1
G133	G371	1
G84	G372	1
G160	G372	1
G176	G372	1
G101	G373	1
G115	G373	1
G119	G373	1
G115	G374	1
G119	G374	1
G95	G375	1
G120	G375	1
G171	G375	1
G22	G376	1
G141	G376	1
G194	G376	1
G84	G377	1
G101	G377	1
G110	G377	1
G141	G377	1
G194	G377	1
G115	G378	1
G119	G378	1
G110	G379	1
G136	G380	1
G187	G380	1
G111	G381	1
G11	G382	1
G171	G382	1
G187	G382	1
G116	G383	1
G158	G383	1
G44	G384	1
G78	G385	1
G120	G386	1
G13	G387	1
G84	G388	1
G121	G388	1
G141	G388	1
G171	G388	1
G176	G388	1
G194	G388	1
G171	G389	1
G11	G390	1
G101	G390	1
G110	G390	1
G141	G390	1
G194	G390	1
G11	G391	1
G121	G391	1
G187	G391	1
G39	G392	1
G52	G392	1
G120	G392	1
G121	G392	1
G171	G392	1
G44	G393	1
G105	G393	1
G84	G394	1
G110	G394	1
G115	G394	1
G119	G394	1
G141	G394	1
G160	G394	1
G171	G394	1
G176	G394	1
G194	G394	1
G30	G395	1
G120	G396	1
G126	G397	1
G182	G397	1
G48	G398	1
G68	G398	1
G136	G399	1
G171	G399	1
G187	G399	1
G8	G400	1
G23	G400	1
G134	G401	1
G95	G402	1
G63	G403	1
G73	G403	1
G120	G403	1
G136	G404	1
G179	G404	1
G187	G404	1
G194	G404	1
G13	G405	1
G139	G405	1
G92	G406	1
G105	G406	1
G120	G406	1
G171	G406	1
G192	G406	1
G115	G407	1
G119	G407	1
G163	G408	1
G171	G409	1
G13	G410	1
G100	G410	1
G121	G410	1
G133	G410	1
G84	G411	1
G110	G411	1
G120	G412	1
G195	G412	1
G78	G413	1
G78	G415	1
G120	G415	1
G121	G415	1
G129	G415	1
G88	G416	1
G123	G416	1
G136	G416	1
G141	G416	1
G194	G416	1
G136	G417	1
G84	G418	1
G113	G418	1
G176	G418	1
G87	G420	1
G97	G420	1
G120	G420	1
G110	G421	1
G37	G422	1
G52	G422	1
G165	G422	1
G92	G423	1
G121	G423	1
G176	G423	1
G32	G424	1
G84	G424	1
G120	G424	1
G136	G425	1
G171	G425	1
G187	G425	1
G134	G426	1
G84	G427	1
G128	G427	1
G171	G428	1
G51	G429	1
G120	G429	1
G144	G429	1
G141	G430	1
G194	G430	1
G84	G431	1
G92	G431	1
G136	G431	1
G167	G431	1
G13	G432	1
G43	G432	1
G94	G432	1
G52	G433	1
G133	G433	1
G165	G433	1
G80	G434	1
G88	G434	1
G120	G434	1
G146	G435	1
G155	G435	1
G185	G435	1
G92	G436	1
G130	G437	1
G11	G438	1
G84	G438	1
G111	G438	1
G58	G439	1
G112	G439	1
G127	G439	1
G98	G440	1
G76	G441	1
G84	G441	1
G121	G441	1
G48	G442	1
G36	G443	1
G118	G443	1
G120	G443	1
G121	G443	1
G128	G443	1
G130	G443	1
G142	G443	1
G59	G444	1
G182	G444	1
G16	G445	1
G109	G445	1
G116	G445	1
G120	G445	1
G122	G445	1
G170	G445	1
G182	G445	1
G167	G446	1
G78	G447	1
G84	G447	1
G120	G447	1
G121	G447	1
G141	G447	1
G194	G447	1
G136	G448	1
G115	G449	1
G119	G449	1
G183	G450	1
G171	G451	1
G59	G452	1
G78	G452	1
G84	G454	1
G121	G454	1
G31	G455	1
G110	G455	1
G120	G455	1
G129	G455	1
G171	G455	1
G17	G456	1
G171	G456	1
G45	G457	1
G120	G457	1
G73	G458	1
G120	G458	1
G13	G459	1
G95	G459	1
G71	G460	1
G12	G461	1
G48	G462	1
G52	G463	1
G84	G464	1
G150	G464	1
G176	G464	1
G11	G465	1
G84	G465	1
G115	G465	1
G119	G465	1
G160	G465	1
G176	G465	1
G185	G465	1
G127	G466	1
G58	G467	1
G84	G467	1
G195	G467	1
G120	G468	1
G136	G469	1
G171	G469	1
G187	G469	1
G95	G470	1
G68	G471	1
G71	G471	1
G97	G472	1
G120	G472	1
G152	G472	1
G84	G473	1
G160	G473	1
G176	G473	1
G84	G474	1
G121	G474	1
G100	G475	1
G141	G475	1
G194	G475	1
G12	G476	1
G21	G476	1
G78	G476	1
G146	G476	1
G120	G478	1
G52	G479	1
G19	G480	1
G121	G480	1
G141	G480	1
G194	G480	1
G136	G481	1
G141	G481	1
G187	G481	1
G194	G481	1
G120	G482	1
G138	G482	1
G141	G482	1
G161	G482	1
G194	G482	1
G132	G483	1
G171	G483	1
G187	G483	1
G24	G484	1
G109	G484	1
G8	G485	1
G141	G485	1
G194	G485	1
G44	G486	1
G117	G487	1
G120	G487	1
G171	G488	1
G14	G489	1
G115	G489	1
G119	G489	1
G11	G490	1
G84	G490	1
G115	G490	1
G119	G490	1
G144	G490	1
G160	G490	1
G176	G490	1
G13	G491	1
G158	G491	1
G120	G492	1
G141	G492	1
G194	G492	1
G84	G493	1
G62	G494	1
G120	G494	1
G96	G495	1
G115	G495	1
G119	G495	1
G120	G495	1
G135	G495	1
G171	G495	1
G6	G496	1
G120	G496	1
G121	G496	1
G12	G497	1
G10	G498	1
G1	G499	1
G43	G499	1
G182	G500	1
G2	G1	0
G3	G1	0
G4	G1	0
G5	G1	0
G6	G1	0
G7	G1	0
G8	G1	0
G10	G1	0
G11	G1	0
G12	G1	0
G13	G1	0
G14	G1	0
G15	G1	0
G16	G1	0
G17	G1	0
G18	G1	0
G19	G1	0
G20	G1	0
G21	G1	0
G22	G1	0
G23	G1	0
G24	G1	0
G25	G1	0
G26	G1	0
G27	G1	0
G28	G1	0
G30	G1	0
G31	G1	0
G32	G1	0
G33	G1	0
G34	G1	0
G35	G1	0
G36	G1	0
G37	G1	0
G38	G1	0
G39	G1	0
G41	G1	0
G42	G1	0
G43	G1	0
G44	G1	0
G45	G1	0
G48	G1	0
G49	G1	0
G50	G1	0
G51	G1	0
G52	G1	0
G53	G1	0
G54	G1	0
G55	G1	0
G57	G1	0
G58	G1	0
G59	G1	0
G62	G1	0
G63	G1	0
G64	G1	0
G65	G1	0
G66	G1	0
G68	G1	0
G69	G1	0
G70	G1	0
G71	G1	0
G72	G1	0
G73	G1	0
G74	G1	0
G75	G1	0
G76	G1	0
G77	G1	0
G78	G1	0
G79	G1	0
G80	G1	0
G81	G1	0
G82	G1	0
G83	G1	0
G84	G1	0
G85	G1	0
G86	G1	0
G87	G1	0
G88	G1	0
G90	G1	0
G91	G1	0
G92	G1	0
G93	G1	0
G94	G1	0
G95	G1	0
G96	G1	0
G97	G1	0
G98	G1	0
G99	G1	0
G100	G1	0
G101	G1	0
G102	G1	0
G103	G1	0
G104	G1	0
G105	G1	0
G106	G1	0
G107	G1	0
G108	G1	0
G109	G1	0
G110	G1	0
G111	G1	0
G112	G1	0
G113	G1	0
G115	G1	0
G116	G1	0
G117	G1	0
G118	G1	0
G119	G1	0
G120	G1	0
G121	G1	0
G122	G1	0
G123	G1	0
G125	G1	0
G126	G1	0
G127	G1	0
G128	G1	0
G129	G1	0
G130	G1	0
G131	G1	0
G132	G1	0
G133	G1	0
G134	G1	0
G135	G1	0
G136	G1	0
G137	G1	0
G138	G1	0
G139	G1	0
G140	G1	0
G141	G1	0
G142	G1	0
G143	G1	0
G144	G1	0
G145	G1	0
G146	G1	0
G147	G1	0
G149	G1	0
G150	G1	0
G151	G1	0
G152	G1	0
G153	G1	0
G154	G1	0
G155	G1	0
G156	G1	0
G158	G1	0
G159	G1	0
G160	G1	0
G161	G1	0
G162	G1	0
G163	G1	0
G164	G1	0
G165	G1	0
G167	G1	0
G168	G1	0
G169	G1	0
G170	G1	0
G171	G1	0
G173	G1	0
G174	G1	0
G175	G1	0
G176	G1	0
G177	G1	0
G178	G1	0
G179	G1	0
G180	G1	0
G181	G1	0
G182	G1	0
G183	G1	0
G184	G1	0
G185	G1	0
G186	G1	0
G187	G1	0
G188	G1	0
G189	G1	0
G191	G1	0
G192	G1	0
G193	G1	0
G194	G1	0
G195	G1	0
G1	G2	0
G3	G2	0
G4	G2	0
G5	G2	0
G6	G2	0
G7	G2	0
G8	G2	0
G10	G2	0
G11	G2	0
G12	G2	0
G13	G2	0
G14	G2	0
G15	G2	0
G16	G2	0
G17	G2	0
G18	G2	0
G19	G2	0
G20	G2	0
G21	G2	0
G22	G2	0
G23	G2	0
G24	G2	0
G25	G2	0
G26	G2	0
G27	G2	0
G28	G2	0
G30	G2	0
G31	G2	0
G32	G2	0
G33	G2	0
G34	G2	0
G35	G2	0
G36	G2	0
G37	G2	0
G38	G2	0
G39	G2	0
G41	G2	0
G42	G2	0
G43	G2	0
G44	G2	0
G45	G2	0
G48	G2	0
G49	G2	0
G50	G2	0
G51	G2	0
G52	G2	0
G53	G2	0
G54	G2	0
G55	G2	0
G57	G2	0
G58	G2	0
G59	G2	0
G62	G2	0
G63	G2	0
G64	G2	0
G65	G2	0
G66	G2	0
G68	G2	0
G69	G2	0
G70	G2	0
G71	G2	0
G72	G2	0
G73	G2	0
G74	G2	0
G75	G2	0
G76	G2	0
G77	G2	0
G78	G2	0
G79	G2	0
G80	G2	0
G81	G2	0
G82	G2	0
G83	G2	0
G84	G2	0
G85	G2	0
G86	G2	0
G87	G2	0
G88	G2	0
G90	G2	0
G91	G2	0
G92	G2	0
G93	G2	0
G94	G2	0
G95	G2	0
G96	G2	0
G97	G2	0
G98	G2	0
G99	G2	0
G100	G2	0
G101	G2	0
G102	G2	0
G103	G2	0
G104	G2	0
G105	G2	0
G106	G2	0
G107	G2	0
G108	G2	0
G109	G2	0
G110	G2	0
G111	G2	0
G112	G2	0
G113	G2	0
G115	G2	0
G116	G2	0
G117	G2	0
G118	G2	0
G119	G2	0
G121	G2	0
G122	G2	0
G123	G2	0
G125	G2	0
G126	G2	0
G127	G2	0
G128	G2	0
G129	G2	0
G130	G2	0
G131	G2	0
G132	G2	0
G133	G2	0
G134	G2	0
G135	G2	0
G136	G2	0
G138	G2	0
G139	G2	0
G140	G2	0
G141	G2	0
G142	G2	0
G143	G2	0
G144	G2	0
G145	G2	0
G146	G2	0
G147	G2	0
G149	G2	0
G150	G2	0
G151	G2	0
G152	G2	0
G153	G2	0
G154	G2	0
G155	G2	0
G156	G2	0
G158	G2	0
G159	G2	0
G160	G2	0
G161	G2	0
G162	G2	0
G163	G2	0
G164	G2	0
G165	G2	0
G167	G2	0
G168	G2	0
G169	G2	0
G170	G2	0
G171	G2	0
G173	G2	0
G174	G2	0
G175	G2	0
G176	G2	0
G177	G2	0
G178	G2	0
G179	G2	0
G180	G2	0
G181	G2	0
G182	G2	0
G183	G2	0
G184	G2	0
G185	G2	0
G186	G2	0
G187	G2	0
G188	G2	0
G189	G2	0
G191	G2	0
G192	G2	0
G193	G2	0
G194	G2	0
G195	G2	0
G1	G3	0
G2	G3	0
G4	G3	0
G5	G3	0
G6	G3	0
G7	G3	0
G8	G3	0
G10	G3	0
G11	G3	0
G12	G3	0
G13	G3	0
G14	G3	0
G15	G3	0
G16	G3	0
G17	G3	0
G18	G3	0
G19	G3	0
G20	G3	0
G21	G3	0
G22	G3	0
G23	G3	0
G24	G3	0
G25	G3	0
G26	G3	0
G27	G3	0
G28	G3	0
G30	G3	0
G31	G3	0
G32	G3	0
G33	G3	0
G34	G3	0
G35	G3	0
G36	G3	0
G37	G3	0
G38	G3	0
G39	G3	0
G41	G3	0
G42	G3	0
G43	G3	0
G44	G3	0
G45	G3	0
G48	G3	0
G49	G3	0
G50	G3	0
G51	G3	0
G52	G3	0
G53	G3	0
G54	G3	0
G55	G3	0
G57	G3	0
G58	G3	0
G59	G3	0
G62	G3	0
G63	G3	0
G64	G3	0
G65	G3	0
G66	G3	0
G68	G3	0
G69	G3	0
G70	G3	0
G71	G3	0
G72	G3	0
G73	G3	0
G74	G3	0
G75	G3	0
G76	G3	0
G77	G3	0
G78	G3	0
G79	G3	0
G80	G3	0
G81	G3	0
G82	G3	0
G83	G3	0
G85	G3	0
G86	G3	0
G87	G3	0
G88	G3	0
G90	G3	0
G91	G3	0
G92	G3	0
G93	G3	0
G94	G3	0
G95	G3	0
G96	G3	0
G97	G3	0
G98	G3	0
G99	G3	0
G100	G3	0
G101	G3	0
G102	G3	0
G103	G3	0
G104	G3	0
G105	G3	0
G106	G3	0
G107	G3	0
G108	G3	0
G109	G3	0
G110	G3	0
G111	G3	0
G112	G3	0
G113	G3	0
G115	G3	0
G116	G3	0
G117	G3	0
G118	G3	0
G119	G3	0
G121	G3	0
G122	G3	0
G123	G3	0
G125	G3	0
G126	G3	0
G127	G3	0
G128	G3	0
G129	G3	0
G130	G3	0
G131	G3	0
G132	G3	0
G133	G3	0
G134	G3	0
G135	G3	0
G136	G3	0
G137	G3	0
G138	G3	0
G139	G3	0
G140	G3	0
G142	G3	0
G143	G3	0
G144	G3	0
G145	G3	0
G146	G3	0
G147	G3	0
G149	G3	0
G150	G3	0
G151	G3	0
G152	G3	0
G153	G3	0
G154	G3	0
G155	G3	0
G156	G3	0
G158	G3	0
G159	G3	0
G160	G3	0
G161	G3	0
G162	G3	0
G163	G3	0
G164	G3	0
G165	G3	0
G167	G3	0
G169	G3	0
G170	G3	0
G171	G3	0
G173	G3	0
G174	G3	0
G175	G3	0
G176	G3	0
G177	G3	0
G178	G3	0
G179	G3	0
G180	G3	0
G181	G3	0
G182	G3	0
G183	G3	0
G184	G3	0
G185	G3	0
G186	G3	0
G187	G3	0
G188	G3	0
G189	G3	0
G191	G3	0
G192	G3	0
G193	G3	0
G195	G3	0
G1	G4	0
G2	G4	0
G3	G4	0
G5	G4	0
G6	G4	0
G7	G4	0
G8	G4	0
G10	G4	0
G11	G4	0
G12	G4	0
G13	G4	0
G14	G4	0
G15	G4	0
G16	G4	0
G17	G4	0
G18	G4	0
G19	G4	0
G20	G4	0
G21	G4	0
G22	G4	0
G23	G4	0
G24	G4	0
G25	G4	0
G26	G4	0
G27	G4	0
G28	G4	0
G30	G4	0
G31	G4	0
G32	G4	0
G33	G4	0
G34	G4	0
G35	G4	0
G36	G4	0
G37	G4	0
G38	G4	0
G39	G4	0
G41	G4	0
G42	G4	0
G43	G4	0
G44	G4	0
G45	G4	0
G48	G4	0
G49	G4	0
G50	G4	0
G51	G4	0
G52	G4	0
G53	G4	0
G54	G4	0
G55	G4	0
G57	G4	0
G58	G4	0
G59	G4	0
G62	G4	0
G63	G4	0
G64	G4	0
G65	G4	0
G66	G4	0
G68	G4	0
G69	G4	0
G70	G4	0
G71	G4	0
G72	G4	0
G73	G4	0
G74	G4	0
G75	G4	0
G76	G4	0
G77	G4	0
G78	G4	0
G79	G4	0
G80	G4	0
G81	G4	0
G82	G4	0
G83	G4	0
G84	G4	0
G85	G4	0
G86	G4	0
G87	G4	0
G88	G4	0
G90	G4	0
G91	G4	0
G92	G4	0
G93	G4	0
G94	G4	0
G95	G4	0
G96	G4	0
G97	G4	0
G98	G4	0
G99	G4	0
G100	G4	0
G101	G4	0
G102	G4	0
G103	G4	0
G104	G4	0
G105	G4	0
G106	G4	0
G107	G4	0
G108	G4	0
G109	G4	0
G110	G4	0
G111	G4	0
G112	G4	0
G113	G4	0
G115	G4	0
G116	G4	0
G117	G4	0
G118	G4	0
G119	G4	0
G120	G4	0
G121	G4	0
G122	G4	0
G123	G4	0
G125	G4	0
G126	G4	0
G127	G4	0
G128	G4	0
G129	G4	0
G130	G4	0
G131	G4	0
G132	G4	0
G133	G4	0
G134	G4	0
G135	G4	0
G136	G4	0
G137	G4	0
G138	G4	0
G139	G4	0
G140	G4	0
G141	G4	0
G142	G4	0
G143	G4	0
G144	G4	0
G145	G4	0
G146	G4	0
G147	G4	0
G149	G4	0
G150	G4	0
G151	G4	0
G152	G4	0
G153	G4	0
G154	G4	0
G155	G4	0
G156	G4	0
G159	G4	0
G160	G4	0
G161	G4	0
G162	G4	0
G163	G4	0
G164	G4	0
G165	G4	0
G167	G4	0
G168	G4	0
G169	G4	0
G170	G4	0
G171	G4	0
G173	G4	0
G174	G4	0
G175	G4	0
G176	G4	0
G177	G4	0
G178	G4	0
G179	G4	0
G180	G4	0
G181	G4	0
G182	G4	0
G183	G4	0
G184	G4	0
G185	G4	0
G186	G4	0
G187	G4	0
G188	G4	0
G189	G4	0
G191	G4	0
G192	G4	0
G193	G4	0
G194	G4	0
G195	G4	0
G1	G5	0
G2	G5	0
G3	G5	0
G4	G5	0
G6	G5	0
G7	G5	0
G8	G5	0
G10	G5	0
G11	G5	0
G12	G5	0
G13	G5	0
G14	G5	0
G15	G5	0
G16	G5	0
G17	G5	0
G18	G5	0
G19	G5	0
G20	G5	0
G21	G5	0
G22	G5	0
G23	G5	0
G24	G5	0
G25	G5	0
G26	G5	0
G27	G5	0
G28	G5	0
G30	G5	0
G31	G5	0
G32	G5	0
G33	G5	0
G34	G5	0
G35	G5	0
G36	G5	0
G37	G5	0
G38	G5	0
G39	G5	0
G41	G5	0
G42	G5	0
G44	G5	0
G45	G5	0
G48	G5	0
G49	G5	0
G50	G5	0
G51	G5	0
G52	G5	0
G53	G5	0
G54	G5	0
G55	G5	0
G57	G5	0
G58	G5	0
